CountLine,CountLineCodeDecl,SumCyclomaticModified,SumCyclomatic,CountLineCode,CountLineCodeExe,COMM,ADEV,CountStmtExe,Del_lines,CountStmt,SumCyclomaticStrict,CountStmtDecl,CountSemicolon,CountOutput_Max,SumEssential,CountOutput_Mean,DDEV,CountLineBlank,CountDeclClassMethod
-0.45297504798464494,-0.16129032258064516,-0.2631578947368421,-0.25,-0.1813031161473088,-0.11059907834101383,0.0,0.0,-0.17834394904458598,0.0,-0.20155038759689922,-0.22727272727272727,-0.2,-0.18652849740932642,0.4444444444444444,-0.35714285714285715,1.9643697637202295,0.0,-0.2222222222222222,0.0
0.783109404990403,0.8387096774193549,0.8947368421052632,0.9,0.9858356940509915,1.0138248847926268,1.2,1.2,0.9936305732484076,0.4931506849315068,0.9612403100775194,0.9090909090909091,0.7666666666666667,0.9326424870466321,1.2222222222222223,0.5,1.5322884307634361,1.0,0.9444444444444444,7.0
1.8656429942418427,1.8709677419354838,3.0526315789473686,2.9,2.028328611898017,1.935483870967742,2.4,2.4,2.6496815286624202,26.575342465753426,2.310077519379845,2.8181818181818183,1.5,1.9067357512953367,0.8888888888888888,2.857142857142857,0.8538998645269277,1.5,1.7777777777777777,1.0
-0.31477927063339733,-0.2903225806451613,-0.3157894736842105,-0.3,-0.26062322946175637,-0.16589861751152074,-0.2,-0.2,-0.20382165605095542,-0.0547945205479452,-0.26356589147286824,-0.2727272727272727,-0.3,-0.24870466321243523,-0.2222222222222222,-0.35714285714285715,-0.052009790078132466,-0.5,-0.3333333333333333,0.0
-0.30710172744721687,-0.3548387096774194,-0.2631578947368421,-0.25,-0.2719546742209632,-0.18433179723502305,-0.2,-0.2,-0.20382165605095542,-0.0547945205479452,-0.29457364341085274,-0.22727272727272727,-0.36666666666666664,-0.31088082901554404,-0.2222222222222222,-0.2857142857142857,-0.2200414195613293,-0.5,-0.3888888888888889,0.0
-0.5067178502879078,-0.45161290322580644,-0.3684210526315789,-0.35,-0.35127478753541075,-0.22119815668202766,-0.2,-0.2,-0.25477707006369427,-0.0547945205479452,-0.37209302325581395,-0.3181818181818182,-0.4666666666666667,-0.37305699481865284,-0.4444444444444444,-0.42857142857142855,-0.7241363080109198,-0.5,-0.4444444444444444,0.0
-0.10748560460652591,-0.0967741935483871,-0.05263157894736842,-0.05,-0.0453257790368272,-0.03686635944700461,-0.2,-0.2,0.0,-0.0547945205479452,-0.046511627906976744,-0.045454545454545456,-0.1,-0.06217616580310881,0.2222222222222222,0.0,0.06001129624399761,-0.5,-0.05555555555555555,0.0
-0.007677543186180422,-0.06451612903225806,-0.05263157894736842,-0.05,-0.056657223796033995,-0.07373271889400922,0.0,0.0,-0.050955414012738856,0.4931506849315068,-0.06201550387596899,-0.045454545454545456,-0.06666666666666667,-0.08290155440414508,-0.1111111111111111,0.0,-0.10802033323919923,0.0,0.0,0.0
-0.03838771593090211,-0.0967741935483871,-0.10526315789473684,-0.1,-0.0906515580736544,-0.09216589861751152,-0.2,-0.2,-0.07643312101910828,-0.0547945205479452,-0.09302325581395349,-0.09090909090909091,-0.1,-0.10362694300518134,0.0,-0.07142857142857142,-0.052009790078132466,-0.5,-0.05555555555555555,0.0
-0.345489443378119,-0.1935483870967742,-0.15789473684210525,-0.15,-0.056657223796033995,0.07373271889400922,-0.2,-0.2,0.10191082802547771,-0.0547945205479452,-0.031007751937984496,-0.13636363636363635,-0.2,0.0,0.2222222222222222,-0.14285714285714285,0.36806928362985963,-0.5,-0.05555555555555555,0.0
0.7907869481765835,0.8064516129032258,1.0,0.95,0.9291784702549575,0.9769585253456221,0.6,0.6,1.1719745222929936,0.6027397260273972,1.1472868217054264,1.1818181818181819,0.9333333333333333,1.1191709844559585,1.2222222222222223,0.2857142857142857,1.5442906900122375,0.5,1.3888888888888888,0.0
-0.42994241842610365,-0.1935483870967742,-0.10526315789473684,-0.1,-0.12464589235127478,-0.12903225806451613,-0.2,-0.2,-0.10191082802547771,-0.0547945205479452,-0.13953488372093023,-0.09090909090909091,-0.16666666666666666,-0.22797927461139897,-0.2222222222222222,-0.14285714285714285,-0.3040572343029277,-0.5,-0.3333333333333333,0.0
-0.5220729366602687,-0.2903225806451613,-0.3157894736842105,-0.3,-0.2719546742209632,-0.20276497695852536,0.0,0.0,-0.22929936305732485,0.0,-0.27906976744186046,-0.2727272727272727,-0.3,-0.2694300518134715,-0.3333333333333333,-0.35714285714285715,-0.3880730490445261,0.0,-0.2777777777777778,0.0
-0.3761996161228407,-0.12903225806451613,0.10526315789473684,0.1,-0.23796033994334279,-0.22119815668202766,0.0,0.0,-0.25477707006369427,-0.0547945205479452,-0.21705426356589147,0.09090909090909091,-0.13333333333333333,-0.16580310880829016,-0.3333333333333333,0.21428571428571427,-0.3880730490445261,0.0,0.0,0.0
0.7063339731285988,0.7096774193548387,1.0526315789473684,1.0,0.29461756373937675,0.09216589861751152,0.4,0.4,0.050955414012738856,0.6027397260273972,0.35658914728682173,0.9090909090909091,0.7,0.45595854922279794,0.0,1.5,-0.32086039725124743,0.5,0.5,2.0
-0.08445297504798464,-0.16129032258064516,-0.15789473684210525,-0.15,-0.14730878186968838,-0.12903225806451613,-0.2,-0.2,-0.12738853503184713,-0.0547945205479452,-0.15503875968992248,-0.13636363636363635,-0.16666666666666666,-0.16580310880829016,-0.1111111111111111,-0.14285714285714285,-0.052009790078132466,-0.5,-0.1111111111111111,0.0
0.3685220729366603,0.7419354838709677,0.5789473684210527,0.55,0.44192634560906513,0.8663594470046083,0.0,0.0,0.8407643312101911,0.0,0.9147286821705426,0.8181818181818182,0.8666666666666667,0.9948186528497409,-0.1111111111111111,-0.21428571428571427,-0.16403087640026254,0.0,-0.2222222222222222,3.0
-0.015355086372360844,1.0,1.2105263157894737,1.15,0.15864022662889518,0.6082949308755761,-0.2,-0.2,0.89171974522293,-0.0547945205479452,1.0232558139534884,1.0454545454545454,1.0333333333333334,0.8704663212435233,-0.2222222222222222,1.7142857142857142,-0.2200414195613293,-0.5,-0.3888888888888889,0.0
-0.44529750479846447,0.06451612903225806,0.3684210526315789,0.35,-0.16997167138810199,-0.22119815668202766,-0.2,-0.2,-0.25477707006369427,-0.0547945205479452,-0.12403100775193798,0.3181818181818182,0.06666666666666667,-0.04145077720207254,-0.3333333333333333,0.5714285714285714,-0.46008660453732464,-0.5,-0.2222222222222222,0.0
-0.18426103646833014,-0.16129032258064516,-0.15789473684210525,-0.15,-0.14730878186968838,-0.12903225806451613,-0.2,-0.2,-0.12738853503184713,-0.0547945205479452,-0.15503875968992248,-0.13636363636363635,-0.16666666666666666,-0.16580310880829016,-0.1111111111111111,-0.14285714285714285,-0.052009790078132466,-0.5,-0.05555555555555555,0.0
0.5220729366602687,0.5483870967741935,0.7894736842105263,0.75,0.623229461756374,0.6820276497695853,0.0,0.0,0.8407643312101911,-0.0547945205479452,0.7751937984496124,0.7272727272727273,0.5666666666666667,0.6424870466321243,0.5555555555555556,0.5,0.7881483573378517,0.0,0.6666666666666666,0.0
-0.3685220729366603,-0.45161290322580644,-0.3684210526315789,-0.35,-0.35127478753541075,-0.22119815668202766,-0.2,-0.2,-0.25477707006369427,-0.0547945205479452,-0.37209302325581395,-0.3181818181818182,-0.4666666666666667,-0.37305699481865284,-0.4444444444444444,-0.42857142857142855,-0.7241363080109198,-0.5,-0.4444444444444444,0.0
1.4817658349328215,2.3870967741935485,1.1578947368421053,1.1,1.8356940509915014,1.935483870967742,1.4,1.4,1.4012738853503184,1.1506849315068493,1.937984496124031,1.0909090909090908,2.3333333333333335,2.155440414507772,1.5555555555555556,0.7857142857142857,1.371316953779535,1.0,2.1666666666666665,1.0
3.9001919385796544,3.225806451612903,4.105263157894737,5.2,4.0,3.870967741935484,2.6,2.6,3.210191082802548,6.082191780821918,3.054263565891473,5.136363636363637,2.3666666666666667,2.5492227979274613,1.4444444444444444,3.357142857142857,0.9179909801203233,2.5,3.0555555555555554,5.0
0.030710172744721688,0.16129032258064516,0.3157894736842105,0.3,0.3059490084985836,0.4423963133640553,0.2,0.2,0.6369426751592356,0.1095890410958904,0.46511627906976744,0.36363636363636365,0.16666666666666666,0.49740932642487046,1.7777777777777777,-0.35714285714285715,5.997128871316954,0.0,0.16666666666666666,0.0
-0.2687140115163148,-0.2903225806451613,-0.3157894736842105,-0.3,-0.2719546742209632,-0.20276497695852536,0.0,0.0,-0.22929936305732485,0.0,-0.27906976744186046,-0.2727272727272727,-0.3,-0.2694300518134715,-0.3333333333333333,-0.35714285714285715,-0.3880730490445261,0.0,-0.3333333333333333,0.0
-0.23032629558541268,-0.22580645161290322,-0.2631578947368421,-0.25,-0.22662889518413598,-0.11059907834101383,-0.2,-0.2,-0.20382165605095542,-0.0547945205479452,-0.23255813953488372,-0.22727272727272727,-0.23333333333333334,-0.22797927461139897,-0.2222222222222222,-0.2857142857142857,-0.2200414195613293,-0.5,-0.3333333333333333,0.0
-0.030710172744721688,-0.06451612903225806,-0.05263157894736842,-0.05,-0.0679886685552408,-0.055299539170506916,0.0,0.0,-0.025477707006369428,0.0,-0.046511627906976744,-0.045454545454545456,-0.06666666666666667,-0.06217616580310881,-0.1111111111111111,-0.07142857142857142,-0.052009790078132466,0.0,-0.05555555555555555,0.0
-0.3685220729366603,-0.45161290322580644,-0.3684210526315789,-0.35,-0.35127478753541075,-0.22119815668202766,-0.2,-0.2,-0.25477707006369427,-0.0547945205479452,-0.37209302325581395,-0.3181818181818182,-0.4666666666666667,-0.37305699481865284,-0.4444444444444444,-0.42857142857142855,-0.7241363080109198,-0.5,-0.4444444444444444,0.0
-0.030710172744721688,-0.16129032258064516,-0.15789473684210525,-0.15,-0.14730878186968838,-0.12903225806451613,0.0,0.0,-0.12738853503184713,0.2191780821917808,-0.15503875968992248,-0.13636363636363635,-0.16666666666666666,-0.16580310880829016,-0.1111111111111111,-0.14285714285714285,-0.1360256048197309,0.0,-0.1111111111111111,0.0
0.9980806142034548,0.7741935483870968,1.2105263157894737,1.15,1.2011331444759208,1.2350230414746544,1.2,1.2,1.2229299363057324,0.8767123287671232,1.0852713178294573,1.0909090909090908,0.7333333333333333,0.9948186528497409,0.7777777777777778,0.8571428571428571,1.0682010731431788,1.5,0.9444444444444444,1.0
-0.2456813819577735,-0.22580645161290322,-0.2631578947368421,-0.25,-0.21529745042492918,-0.14746543778801843,1.0,1.0,-0.17834394904458598,0.821917808219178,-0.23255813953488372,-0.22727272727272727,-0.26666666666666666,-0.22797927461139897,0.1111111111111111,-0.2857142857142857,0.6201167278546549,0.5,-0.3333333333333333,2.0
-0.3761996161228407,-0.45161290322580644,-0.3684210526315789,-0.35,-0.35127478753541075,-0.22119815668202766,0.2,0.2,-0.25477707006369427,1.7534246575342465,-0.37209302325581395,-0.3181818181818182,-0.4666666666666667,-0.37305699481865284,-0.4444444444444444,-0.42857142857142855,-0.7241363080109198,0.0,-0.3888888888888889,0.0
0.08445297504798464,0.6774193548387096,0.15789473684210525,0.15,0.33994334277620397,0.18433179723502305,0.8,0.8,0.10191082802547771,0.1643835616438356,0.31007751937984496,0.13636363636363635,0.5333333333333333,0.3316062176165803,0.4444444444444444,0.14285714285714285,0.7461404499670525,1.0,0.6111111111111112,1.0
4.90595009596929,4.129032258064516,6.315789473684211,6.0,4.88385269121813,4.313364055299539,3.2,3.2,4.840764331210191,6.027397260273973,4.449612403100775,6.181818181818182,3.2333333333333334,3.5025906735751295,1.1111111111111112,6.857142857142857,0.6083250345575869,2.0,5.277777777777778,7.0
-0.3685220729366603,-0.45161290322580644,-0.3684210526315789,-0.35,-0.35127478753541075,-0.22119815668202766,-0.2,-0.2,-0.25477707006369427,-0.0547945205479452,-0.37209302325581395,-0.3181818181818182,-0.4666666666666667,-0.37305699481865284,-0.4444444444444444,-0.42857142857142855,-0.7241363080109198,-0.5,-0.4444444444444444,0.0
-0.10748560460652591,-0.12903225806451613,-0.21052631578947367,-0.2,-0.11331444759206799,-0.03686635944700461,0.0,0.0,-0.12738853503184713,1.2054794520547945,-0.13953488372093023,-0.18181818181818182,-0.13333333333333333,-0.12435233160621761,0.3333333333333333,-0.2857142857142857,0.6201167278546549,0.0,0.0,0.0
0.2840690978886756,0.41935483870967744,0.3157894736842105,0.3,0.3286118980169972,0.25806451612903225,1.2,1.2,0.3057324840764331,0.6027397260273972,0.21705426356589147,0.3181818181818182,0.06666666666666667,0.16580310880829016,0.7777777777777778,0.14285714285714285,0.7461404499670525,1.0,0.2777777777777778,2.0
-0.1689059500959693,-0.0967741935483871,-0.21052631578947367,-0.2,-0.0906515580736544,-0.055299539170506916,-0.2,-0.2,-0.025477707006369428,-0.0547945205479452,-0.06201550387596899,-0.18181818181818182,-0.1,-0.02072538860103627,0.8888888888888888,-0.2857142857142857,1.7963381342370326,-0.5,-0.2777777777777778,0.0
