OWN_COMMIT,MAJOR_COMMIT,DDEV,Added_lines,CountStmtDecl,CountLineCode,Del_lines,CountLineCodeDecl,ADEV,CountSemicolon,CountStmt,CountLine,COMM,SumCyclomatic,CountOutput_Mean,CountPath_Mean,CountClassCoupled,OWN_LINE,CountStmtExe,AvgLine
0.07724068310295229,0.0,0.0,-0.2565597667638484,-0.18604651162790697,-0.3106060606060606,0.03787878787878788,-0.12195121951219512,-0.3333333333333333,-0.2968197879858657,-0.33,-0.05722460658082976,-0.3333333333333333,-0.35714285714285715,-0.6321737912411404,-0.39394314370988337,-0.42857142857142855,0.9168185121841982,-0.42105263157894735,-0.2857142857142857
-0.519414870674582,0.0,0.0,2.3323615160349855,0.9534883720930233,0.8106060606060606,2.462121212121212,0.975609756097561,0.0,0.7915194346289752,0.79,0.7496423462088698,0.0,0.9285714285714286,-0.240006040859998,1.5278020336702922,0.5714285714285714,0.5166752016914294,0.6842105263157895,-0.14285714285714285
0.07724068310295229,0.0,0.0,1.1778425655976676,0.27906976744186046,0.9242424242424242,1.628787878787879,0.21951219512195122,-0.3333333333333333,1.1731448763250882,1.06,0.6237482117310443,-0.3333333333333333,0.9285714285714286,2.4137080742515393,43504.22363069775,-0.42857142857142855,1.0483464468186632,1.6491228070175439,6.714285714285714
0.07724068310295229,0.0,0.0,-0.4314868804664723,-0.5116279069767442,-0.44696969696969696,-0.4621212121212121,-0.5365853658536586,-0.6666666666666666,-0.508833922261484,-0.47,-0.5436337625178826,-0.6666666666666666,-0.35714285714285715,-0.7114646970415649,-0.43256502054418616,-0.5714285714285714,0.2592712619255045,-0.42105263157894735,-0.7142857142857143
0.07724068310295229,0.0,0.0,0.06997084548104957,-0.11627906976744186,-0.13636363636363635,0.1590909090909091,0.0975609756097561,-0.6666666666666666,-0.2826855123674912,-0.23,-0.21745350500715308,-0.6666666666666666,-0.07142857142857142,-0.8245931231517212,-0.43256502054418616,-0.5714285714285714,1.0632619857978285,-0.2982456140350877,-0.8571428571428571
0.07724068310295229,0.0,0.0,1.3061224489795917,0.9534883720930233,1.1363636363636365,1.6590909090909092,0.9512195121951219,0.6666666666666666,0.8904593639575972,1.01,1.1330472103004292,0.6666666666666666,1.2857142857142858,-0.22918951434733673,0.6836006179369241,0.2857142857142857,-0.695309161704817,1.0701754385964912,0.14285714285714285
0.07724068310295229,0.0,0.0,-0.3848396501457726,-0.2558139534883721,-0.30303030303030304,-0.4318181818181818,-0.2682926829268293,-0.3333333333333333,-0.35335689045936397,-0.32,-0.08583690987124463,-0.3333333333333333,-0.21428571428571427,-0.7476517401761786,-0.43256502054418616,0.0,-0.5631802646260241,-0.3508771929824561,0.14285714285714285
-0.5559448025385156,0.0,0.0,0.641399416909621,-0.20930232558139536,-0.2196969696969697,-0.4015151515151515,-0.24390243902439024,0.0,-0.1413427561837456,-0.19,-0.24606580829756797,0.0,-0.2857142857142857,2.2845146420526103,1.7743993699873752,-0.14285714285714285,0.7731116834675468,-0.15789473684210525,2.0
-0.5876040768205877,1.0,1.0,4.862973760932944,3.558139534883721,4.212121212121212,6.159090909090909,3.5365853658536586,0.6666666666666666,4.0,4.22,3.6165951359084407,0.6666666666666666,4.892857142857143,0.23188040455442718,4.590770701904425,0.14285714285714285,-0.7500917294645676,4.7368421052631575,0.2857142857142857
0.07724068310295229,0.0,0.0,-0.3848396501457726,-0.13953488372093023,-0.23484848484848486,-0.4318181818181818,-0.14634146341463414,-0.3333333333333333,-0.22614840989399293,-0.23,-0.005722460658082976,-0.3333333333333333,-0.21428571428571427,-0.38824062244111185,-0.43256502054418616,0.0,0.7718886662048168,-0.2807017543859649,0.42857142857142855
