CountLineCodeExe,RatioCommentToCode,CountLineCode,CountLineComment,CountStmtExe,CountStmt,CountSemicolon,CountLine,SumCyclomatic,CountPath_Mean,CountPath_Max,SumCyclomaticStrict,CountLineCodeDecl,OWN_LINE,CountInput_Max,MaxNesting_Mean,CountStmtDecl,CountInput_Mean,CountLineBlank,CountOutput_Mean
-0.2642857142857143,0.4503097520189926,-0.22869955156950672,-0.2802547770700637,-0.23404255319148937,-0.22006472491909385,-0.2100656455142232,-0.24918032786885247,-0.21164021164021163,-0.26707284897134326,-0.2608695652173913,-0.21052631578947367,-0.23776223776223776,0.5927099678536124,-0.5,-0.7087018545598732,-0.23809523809523808,-0.3716322740857194,-0.2682926829268293,-0.38549411413428036
0.85,-0.18499224253461716,0.7937219730941704,0.9171974522292994,0.7340425531914894,0.7961165048543689,0.787746170678337,0.7180327868852459,0.6772486772486772,643.2907596333233,1085.304347826087,0.7272727272727273,0.7412587412587412,-0.46542762806636917,0.3,1.9330603959344776,0.8095238095238095,-0.04215074830722621,0.34146341463414637,2.0478416897596894
1.4357142857142857,-0.37770358776205437,1.358744394618834,0.6878980891719745,1.1382978723404256,1.4433656957928802,1.4442013129102844,1.1442622950819672,1.1216931216931216,818.8133630910298,2418.5652173913045,1.0909090909090908,1.6923076923076923,0.38964362289931065,0.0,0.8142928407782571,1.7936507936507937,-0.18207633311306085,0.5853658536585366,0.9477603333654425
3.4857142857142858,-0.4751822868631122,3.2645739910313902,1.0955414012738853,4.872340425531915,3.8899676375404533,3.789934354485777,3.095081967213115,3.619047619047619,1.271349578940893,2.652173913043478,3.54066985645933,2.4615384615384617,0.5767396741288668,0.5,0.25872180559844526,2.1904761904761907,0.4341171835906699,3.5853658536585367,0.8559580587677166
0.5571428571428572,0.06027674230030366,0.47533632286995514,1.1464968152866242,0.4148936170212766,0.5760517799352751,0.6477024070021882,0.49836065573770494,0.2962962962962963,0.7577827981472606,2.0869565217391304,0.2679425837320574,0.6713286713286714,-0.42036356353296644,-0.1,0.8426160700227207,0.746031746031746,-0.1982995893224294,0.34146341463414637,0.5796397238327375
1.9785714285714286,-0.30762673495207676,1.8565022421524664,1.5541401273885351,1.872340425531915,1.8770226537216828,1.864332603938731,1.740983606557377,1.6507936507936507,19.72226014125692,110.04347826086956,1.7799043062200957,1.6643356643356644,-0.8559447800934077,2.1,0.30141274364882187,1.7619047619047619,0.36545856395324394,1.6097560975609757,0.7422976675797452
13.692857142857143,-0.5879341461919859,12.816143497757848,1.4012738853503184,15.553191489361701,10.711974110032363,10.231947483588621,9.757377049180327,13.947089947089948,8.500020175889654,5.434782608695652,12.631578947368421,2.629370629370629,-0.28006780433087786,3.6,1.5082119572675574,3.015873015873016,1.7940594195667565,1.7073170731707317,1.1260294110324436
0.15,-0.30762673495207676,0.4304932735426009,0.050955414012738856,0.2127659574468085,0.3948220064724919,0.2888402625820569,0.4131147540983607,0.5502645502645502,-0.17279102719340597,0.08695652173913043,0.4784688995215311,0.6853146853146853,-0.5800458724786614,0.7,-0.13120319429419564,0.6031746031746031,0.014172733935793718,0.8048780487804879,-0.38885163222967534
1.1,-0.22003066893960524,0.8878923766816144,0.8662420382165605,0.8297872340425532,1.1650485436893203,1.400437636761488,0.8426229508196721,0.31746031746031744,769.1392373378319,973.6521739130435,0.28708133971291866,1.3566433566433567,-0.30522278094355765,0.3,0.6195706397225885,1.5714285714285714,1.0508911387992084,0.7804878048780488,2.7969243254367058
-0.30714285714285716,0.813602910007563,-0.2825112107623318,-0.33121019108280253,-0.2978723404255319,-0.3042071197411003,-0.2975929978118162,-0.3114754098360656,-0.21164021164021163,-0.2724953656227644,-0.30434782608695654,-0.21052631578947367,-0.2937062937062937,0.35351581637401586,-0.7,-0.7434847676671062,-0.36507936507936506,-0.6809414615512457,-0.34146341463414637,-0.19940621727135924
3.1785714285714284,-0.3601843745595597,4.165919282511211,3.4140127388535033,13.46808510638298,11.333333333333334,13.321663019693654,4.098360655737705,5.333333333333333,13.570696689396296,21.956521739130434,4.842105263157895,3.8461538461538463,0.5946933356104929,0.1,0.16521883725935724,4.285714285714286,0.9373283453336038,3.317073170731707,2.295719943747352
1.1571428571428573,2.635601083066966,2.7713004484304933,32.71337579617835,1.8829787234042554,2.459546925566343,1.6455142231947484,7.534426229508196,4.084656084656085,-0.27249536562276433,-0.2608695652173913,3.674641148325359,3.5104895104895104,-0.1536184105264538,-0.8,-0.7434847676671062,3.1746031746031744,-1.1068019370472588,9.78048780487805,-0.6885679307507814
8.028571428571428,-0.412742014167043,5.901345291479821,3.949044585987261,10.96808510638298,7.9870550161812295,-0.37636761487964987,5.537704918032787,7.449735449735449,-0.05516305644938701,0.21739130434782608,6.717703349282297,2.7552447552447554,0.5946933356104929,-0.8,0.008695728276808066,3.1746031746031744,-1.1068019370472588,5.902439024390244,-0.7986723258129723
-0.014285714285714285,-0.18499224253461716,0.04484304932735426,-0.20382165605095542,-0.0425531914893617,0.038834951456310676,0.0962800875273523,-0.022950819672131147,-0.06349206349206349,0.036588083508243156,0.08695652173913043,-0.07655502392344497,0.23776223776223776,0.5946933356104929,0.0,1.239141279445177,0.1111111111111111,-0.08473679585682752,-0.0975609756097561,0.5197131129785763
-0.3,3.890101885602716,-0.35874439461883406,-0.3821656050955414,-0.32978723404255317,-0.3559870550161812,-0.33260393873085337,-0.3639344262295082,-0.3386243386243386,-0.4785509983767693,-0.30434782608695654,-0.3253588516746411,-0.4195804195804196,-0.5944876643041362,-0.8,-0.7434847676671062,-0.42857142857142855,-1.1068019370472588,-0.2926829268292683,-0.7986723258129723
1.3357142857142856,-0.2713024947340615,1.2780269058295963,1.1210191082802548,1.2234042553191489,1.2168284789644013,1.2428884026258207,1.1540983606557378,1.1005291005291005,39.38499075479332,84.95652173913044,1.1483253588516746,1.1048951048951048,0.1445600314670907,0.4,1.0813229621494072,1.0952380952380953,0.5535493366842663,0.7317073170731707,1.0678055436333707
-0.32857142857142857,3.43683693585859,-0.34977578475336324,-0.3057324840764331,-0.32978723404255317,-0.34951456310679613,-0.3238512035010941,-0.36065573770491804,-0.3386243386243386,-0.2809057996127237,-0.30434782608695654,-0.3253588516746411,-0.3916083916083916,0.5579544740286068,-0.8,-0.7434847676671062,-0.4126984126984127,-0.78001920482991,-0.36585365853658536,-0.5687498188623127
-0.30714285714285716,3.511561743191684,-0.30493273542600896,0.2802547770700637,-0.2978723404255319,-0.3106796116504854,-0.2888402625820569,-0.2360655737704918,-0.2962962962962963,-0.27249536562276433,-0.30434782608695654,-0.28708133971291866,-0.34965034965034963,0.5946933356104929,-0.6,0.2478282558890354,-0.36507936507936506,-0.3118623827880361,-0.2682926829268293,-0.3991615867852295
0.6357142857142857,-0.14995381612962833,0.6995515695067265,0.89171974522293,0.648936170212766,0.6925566343042071,0.6739606126914661,0.6196721311475409,0.4444444444444444,0.18082702643604667,0.30434782608695654,0.3827751196172249,0.7552447552447552,0.5946933356104929,0.1,0.8536306591733422,0.6825396825396826,0.4376520540849475,0.14634146341463414,0.6555467642480083
0.38571428571428573,0.7582894391097966,0.4125560538116592,2.8025477707006368,0.43617021276595747,0.4854368932038835,0.437636761487965,0.7081967213114754,0.4444444444444444,0.5155654492117071,0.34782608695652173,0.45933014354066987,0.40559440559440557,-0.2108228528017306,0.1,1.005519480880443,0.49206349206349204,0.6427577606780416,0.43902439024390244,0.7342176751050297
1.6857142857142857,-0.31743749434547414,1.7802690582959642,1.5031847133757963,1.6808510638297873,1.6763754045307444,1.636761487964989,1.616393442622951,1.4603174603174602,7.705615107025094,32.869565217391305,1.4354066985645932,1.6503496503496504,-0.03155460349610275,1.5,0.8932758124974263,1.5396825396825398,0.7437371832963573,1.0731707317073171,0.7900737803945058
-0.32857142857142857,5.053252505011181,0.42152466367713004,14.165605095541402,-0.32978723404255317,0.21359223300970873,0.437636761487965,2.2983606557377048,1.0793650793650793,-0.27249536562276433,-0.2608695652173913,0.9569377990430622,2.013986013986014,-1.0787251489263514,-0.6,-0.7434847676671062,0.9682539682539683,-0.8881511854493059,1.3658536585365855,-0.6197869202781626
8.142857142857142,-0.6025930796879506,6.260089686098655,-0.40764331210191085,8.48936170212766,5.501618122977346,5.400437636761488,4.609836065573771,9.756613756613756,14.969947752704181,96.0,8.995215311004785,1.1608391608391608,0.3881916265435587,1.1,0.8740390010474884,0.7619047619047619,0.8710006107633143,0.7317073170731707,0.578843808366257
0.06428571428571428,-0.305782607246551,0.22869955156950672,-0.17834394904458598,0.1702127659574468,0.2783171521035599,0.2100656455142232,0.1901639344262295,0.4021164021164021,-0.24535587161304517,-0.21739130434782608,0.42105263157894735,0.26573426573426573,-0.29167760389511643,3.8,-0.5614673644184606,0.36507936507936506,0.5659393011685028,0.4634146341463415,-0.3102747518619365
