CountDeclMethodPrivate,OWN_LINE,MINOR_LINE,CountStmt,CountStmtExe,MAJOR_LINE,MaxNesting_Max,CountLineComment,CountLine,AvgCyclomatic,CountClassCoupled,CountPath_Max,CountDeclMethodProtected,CountLineCodeExe,CountSemicolon,CountLineCode,AvgCyclomaticModified,MaxInheritanceTree,RatioCommentToCode,CountStmtDecl
-0.3737557188427315,-0.8018418895391247,0.1774841651253711,-0.4046780666006674,-0.3664582452815831,0.97055126727836,0.429922493344948,-0.11703396312719874,-0.2991908239367729,-0.18751968475472325,-0.10237431772609651,-0.09538461989583653,-0.32409308053515956,-0.37148340027018034,-0.38820242866052335,-0.3789035010744666,-0.14297730292866562,1.3315440323886327,0.06156053706267216,-0.4341725457340077
-0.14595968938762055,-0.6529242813894166,0.1774841651253711,-0.2873755391990717,-0.2918261329769518,0.06091426632359565,-0.13442821478586334,-0.4136820359949216,-0.3702662854143234,0.33329460764221747,-0.5051491714150967,-0.09538340549870124,-0.32409308053515956,-0.31363810382992274,-0.27907206245167787,-0.33221492770260463,0.47008645204350863,-0.8692159475266115,-0.401782813494992,-0.22367018451116968
-0.3737557188427315,0.8117659307747964,-0.8627229787492313,-0.3054220818762403,-0.32717818617388245,-0.39390423415378656,-0.13442821478586334,-0.002663621780606803,-0.20512036021648541,-0.18751968475472325,0.783730360389704,-0.09538455242932903,-0.14426344295074012,-0.28124473782337844,-0.2712770362939032,-0.3010892121213633,-0.7560410579008399,-0.1356292875548634,-0.052973774311132454,-0.192094830327744
0.08183634006749038,0.7935709012156967,-0.8627229787492313,0.7563161789638435,0.8826476343432991,-0.39390423415378656,-0.6987789229166746,-0.1885154264688187,0.10008603318711383,-0.708333977151664,-0.2634842592016966,-0.09538457491816486,-0.14426344295074012,0.4684303040423606,1.0304923320544677,0.2902993839222213,-0.7560410579008399,1.3315440323886327,-0.5475537552434706,0.2815354824236415
-0.3737557188427315,-1.132671179434653,0.1774841651253711,-0.4798719944222031,-0.43716235167544437,-0.8487227346311688,0.9942732014757593,-0.5923856943489715,-0.5291408463641422,0.8541089000391582,-0.8273690543662969,-0.09538455242932903,-0.32409308053515956,-0.4015629544191143,-0.46225517715938275,-0.4688222349758303,1.0831502070156829,-0.8692159475266115,-0.4434316539945573,-0.507848372162001
-0.3737557188427315,0.9223600669644595,-0.8627229787492313,-0.5821357362594916,-0.5078664580693056,-0.8487227346311688,-1.263129631047486,-0.5423486700098376,-0.5761760782242858,-0.708333977151664,-0.7468140836284969,-0.0953846536290903,-0.32409308053515956,-0.47791874572025445,-0.5635905172104535,-0.5621993817195542,-0.7560410579008399,-1.6028026074983595,3.778719551648877,-0.6762502611402714
-0.3737557188427315,0.15072897960685644,0.1774841651253711,-0.5761202220337688,-0.5078664580693056,-0.8487227346311688,0.429922493344948,-0.5852375480148095,-0.5782665329736256,-0.708333977151664,-0.8273690543662969,-0.0953846536290903,-0.32409308053515956,-0.47560493386264413,-0.5557954910526789,-0.5535533496136539,-0.7560410579008399,-1.6028026074983595,0.9153617673037613,-0.6552000250179876
-0.259857704115176,-0.5189048950540535,0.1774841651253711,-0.338507410117716,-0.35074622163850283,-0.8487227346311688,-0.13442821478586334,-0.5173301578402705,-0.44865833851456294,-0.18751968475472325,-0.10237431772609651,-0.09538460865141862,-0.14426344295074012,-0.3043828563994815,-0.27907206245167787,-0.39273715244390717,-0.14297730292866562,1.3315440323886327,-0.4434316539945573,-0.24472042063345348
-0.3737557188427315,-1.262984699594357,0.1774841651253711,-0.24526693961901175,-0.22897803840463068,-0.39390423415378656,1.5586239096065706,-0.14562654846384673,-0.2030299054671457,0.33329460764221747,0.21984556522510368,-0.09538456367374694,-0.32409308053515956,-0.27893092596576813,-0.24399444474169182,-0.22154571674708,0.47008645204350863,-0.8692159475266115,-0.3028668173085244,-0.24472042063345348
-0.20127147558046993,0.6640239191587893,-0.8627229787492313,-0.36245417408633424,-0.32721582812021505,-0.16867423898432746,-0.13983636832503482,-0.5762509897656792,-0.46889503483684125,0.32331271653054794,-0.2634842592016966,-0.09538451988137887,-0.053486973524502386,-0.35508715864767054,-0.35278866333943165,-0.4150345557331666,0.4583365140406946,0.24170894624947725,-0.5008484794618628,-0.3915677642569675
