DDEV,MAJOR_COMMIT,OWN_COMMIT,Added_lines,Del_lines,ADEV,COMM,CountStmtDecl,CountLineCodeDecl,SumCyclomaticStrict,CountClassCoupled,AvgCyclomaticStrict,CountLineCode,MaxNesting_Mean,CountPath_Max,OWN_LINE,CountLineBlank,SumCyclomatic,CountLine,MaxCyclomaticStrict
0.0,0.0,0.0,-0.3104044833287492,-0.388853004563942,-0.6834540388886862,-0.6834540388886862,-0.5039616253438294,-0.5051638347253486,-0.35714285714285715,-0.43416009371264264,-0.514583051885531,-0.4217988068350371,-0.5625,-0.2857142857142857,0.6372788889628277,-0.5534923626427752,-0.3836589159619709,-0.5605607820021525,-0.4
0.0,0.0,0.0,-0.13795754814611078,-0.16969559399325485,-0.3417270194443431,-0.3417270194443431,-0.431967107437568,-0.4293892595165464,-0.25,-0.6008267603793093,-0.514583051885531,-0.33712366462575677,-0.5625,-0.2857142857142857,-0.5057768960022401,-0.46255498529433536,-0.2685612411733796,-0.33754197625936067,-0.4
0.0,0.0,0.0,-0.20693632221916614,-0.2949284000336475,0.0,0.0,-0.4079689348021476,-0.3788728760440115,-0.2857142857142857,8.732506572954025,-0.514583051885531,0.07855430621980139,-0.5625,-0.2857142857142857,1.0196462223405214,-0.3716176079458955,-0.3069271327695767,-0.060275352903457265,-0.4
0.0,0.0,0.0,-0.24142570925569384,-0.26362019852354934,-0.3417270194443431,-0.3417270194443431,-0.215983553718784,-0.2273237256264069,-0.14285714285714285,-0.6008267603793093,2.485416948114469,-0.19086660080972706,1.9687499999999998,0.42857142857142855,1.0196462223405214,-0.5080236739685553,-0.15346356638478836,-0.3556245821303978,0.6
0.0,0.0,0.0,-0.2299292469101846,-0.26362019852354934,-0.3417270194443431,-0.3417270194443431,0.0,0.02525819173626743,-0.14285714285714285,-0.10082676037930931,-0.514583051885531,-0.14468015960466504,-0.5625,-0.2857142857142857,0.8683288605776588,0.2649440334931838,-0.15346356638478836,0.6027535290345726,-0.4
0.0,0.0,0.0,0.3448938703652769,0.47212253696375756,-0.3417270194443431,-0.3417270194443431,-0.14398903581252268,-0.12629095868133716,0.10714285714285714,-0.6008267603793093,0.485416948114469,0.040065605215583035,0.22499999999999992,0.0,-0.19433851267380975,-0.0988054759005758,0.11509767478859126,-0.10849563522622307,0.0
1.7860643052769536,1.7860643052769536,-1.482920361970958,0.28089043942382297,0.38715409134792017,0.3417270194443431,0.3417270194443431,1.3336295361138601,1.391084269798327,2.4149037755279417,0.03018395716684963,3.6993526428375154,2.6649443885160014,1.3581552031384703,1132.9726740389638,-0.05406009964222667,1.6163319384233592,2.3830918156129894,2.5898482695558798,3.028851444221563
1.3405773653080981,1.3405773653080981,-1.277898921669532,2.39584708868564,2.9260741948950733,1.716061541588203,1.716061541588203,0.6279534782115459,0.686182237707711,0.9604049828706616,0.6684996467612428,0.485416948114469,0.8820206068621717,0.4829861978265914,0.37991751924170025,-0.021903464520139304,0.44583065828624346,0.9811115422780368,0.704916633506834,0.4
0.0,0.0,0.0,-0.3104044833287492,-0.388853004563942,-0.6834540388886862,-0.6834540388886862,0.09599269054168177,0.0757745752088023,0.21428571428571427,-0.26749342704597595,1.485416948114469,0.21711362983498744,1.1761363636363689,0.14285714285714285,1.0196462223405214,-0.0988054759005758,0.23019534957718252,0.018082605871037178,0.2
0.0,0.0,0.0,-0.24142570925569384,-0.2949284000336475,0.0,0.0,-0.2639798989896249,-0.2273237256264069,-0.21428571428571427,-0.6008267603793093,-0.514583051885531,-0.17547112040803972,0.0,-0.14285714285714285,0.11586888890233198,-0.32614891927167555,-0.23019534957718252,-0.18685359400071752,-0.2
0.0,0.0,0.0,-0.28741155863773077,-0.3731989038088929,-0.6834540388886862,-0.6834540388886862,-0.3359744168958862,-0.3030983008352092,-0.17857142857142858,0.06583990628735736,-0.514583051885531,-0.1523778998055087,-0.08035714285714238,-0.14285714285714285,0.13284123319225175,-0.32614891927167555,-0.19182945798098544,-0.28932169393659485,-0.2
0.0,0.0,0.0,-0.3104044833287492,-0.388853004563942,-0.6834540388886862,-0.6834540388886862,0.5039616253438294,0.5556802181978835,-0.14285714285714285,-0.10082676037930931,-0.514583051885531,0.9483989489151361,-0.5625,-0.2857142857142857,-0.5779102367662875,2.1746289578104214,-0.15346356638478836,1.1331766345849965,-0.4
1.0,1.0,-1.523598345136394,0.19461419070688377,0.15501505686971792,0.08101195445987924,0.08101195445987924,0.31766540185714115,0.35517506313233893,0.35714285714285715,1.5366250488947866,-0.514583051885531,0.163704992796313,-0.31560199988081855,-0.14285714285714285,0.6170399372576966,0.33994107577628924,0.3385679000554434,0.07270278737027944,-0.08247108556445762
0.0,0.0,0.0,2.0693632221916616,2.8515458517312178,0.3417270194443431,0.3417270194443431,1.295901322312704,1.464975120703511,1.6428571428571428,0.3991732396206907,0.485416948114469,1.7951503710079397,0.4943181818181813,0.7142857142857143,-0.571658092475562,0.6741622315611633,1.764831013425066,1.717847557748532,1.0
0.0,0.0,0.0,-0.24142570925569384,-0.23231199701345118,-0.3417270194443431,-0.3417270194443431,0.3359744168958862,0.20206553389013945,0.32142857142857145,-0.10082676037930931,0.485416948114469,0.31718425244595516,-0.11249999999999996,3.0,0.3522736080655626,0.08306927879630399,0.3452930243657738,0.15068838225864314,0.6
0.0,0.0,0.0,-0.3104044833287492,-0.388853004563942,-0.6834540388886862,-0.6834540388886862,-0.11999086317710222,-0.10103276694506973,-0.25,0.06583990628735736,-0.514583051885531,-0.12158693900213402,-0.5625,-0.2857142857142857,1.0196462223405214,-0.28068023059745556,-0.2685612411733796,-0.25918401748486625,-0.4
1.0,1.0,-1.6605453203332574,1.8739233623180045,2.287998224549451,1.0251810583330292,1.0251810583330292,0.4079689348021476,0.4041310677802789,2.0714285714285716,0.06583990628735736,1.485416948114469,1.0176786107227291,0.6975000000000001,0.7142857142857143,0.5635263883300509,0.4013500995158436,1.6113674470402777,1.4285258638119371,0.8
0.17741690938256838,0.17741690938256838,-0.14730440931160638,6.344564137594033,6.089937150674204,0.9039247550483648,0.9039247550483648,2.387433926874738,2.4577880386367443,2.9193569348149415,-0.10082676037930931,0.485416948114469,2.333000321278855,0.48359073507112504,1.059905039294364,0.00943643615047468,1.8020810585106726,2.863211144161998,2.279284704857849,0.8
0.0,0.0,0.0,-0.21843278456467538,-0.2792742992785984,-0.3417270194443431,-0.3417270194443431,-0.19198538108336355,-0.10103276694506973,-0.25,0.3991732396206907,-0.514583051885531,-0.23705304201478908,-0.5625,-0.2857142857142857,0.49640671350788695,-0.4170862966201154,-0.2685612411733796,-0.37370718800143504,-0.4
1.0,1.0,-1.383787766944382,3.8053290363635552,5.090082259703237,3.0755431749990874,3.0755431749990874,3.623724067948487,3.5361468430774408,3.2857142857142856,2.065839906287357,0.485416948114469,3.026788803142927,0.28655660377358544,4.571428571428571,-0.522612791294774,2.0836915804619816,3.2611007856767524,2.766638698268688,1.0
1.078108393080364,1.078108393080364,-1.6605453203332574,-0.10957680225559249,-0.11441549090362849,0.3417270194443431,0.3417270194443431,-0.14773795321535835,-0.08366608228334463,-0.13448838645567532,0.8340829120537206,-0.514583051885531,-0.18196634437400735,-0.5625,-0.2857142857142857,-0.6017397593563835,-0.3083914882326022,-0.17984266541428787,-0.3156000826676234,-0.21562167861607281
1.0,1.0,-1.4233245602856508,1.8395999694309577,2.4456730056587306,1.3669080777773723,1.3669080777773723,1.2961625975327955,1.437612570168392,1.2449535066146156,1.8599227355121446,1.4383163431842139,1.1335910895351142,1.4516041284341594,0.9730853686112828,-0.49126668310060617,0.18899787533833234,1.2606532525658956,0.876897246247925,1.162319516055796
