CountLineCodeExe,CountStmtExe,CountStmt,CountLineCode,CountLine,CountSemicolon,CountLineBlank,SumCyclomatic,RatioCommentToCode,SumCyclomaticStrict,CountLineComment,CountLineCodeDecl,SumCyclomaticModified,CountStmtDecl,OWN_LINE,CountInput_Mean,CountInput_Max,MINOR_LINE,MaxNesting_Mean,CountPath_Max
-0.30522088353413657,-0.32558139534883723,-0.379746835443038,-0.3787528868360277,-0.1830065359477124,-0.36792452830188677,-0.3684210526315789,-0.2,6.835294117647059,-0.22727272727272727,0.9583333333333334,-0.3902439024390244,-0.2,-0.3888888888888889,-0.8013811789584993,12.440354464894344,8.875,0.5,-0.5018943742824348,-0.1111111111111111
-0.0321285140562249,0.0,0.0379746835443038,0.06466512702078522,0.2549019607843137,0.02830188679245283,0.2631578947368421,0.2,0.5529411764705884,0.13636363636363635,1.25,0.14634146341463414,0.2,0.1388888888888889,-0.7562478181821859,-0.33174278573051447,0.0,0.0,-0.5018943742824348,-0.1111111111111111
-0.30522088353413657,-0.32558139534883723,-0.3924050632911392,-0.4064665127020785,-0.39869281045751637,-0.3867924528301887,-0.3684210526315789,-0.35,4.2705882352941185,-0.36363636363636365,-0.2916666666666667,-0.4634146341463415,-0.35,-0.4166666666666667,0.3341263547449104,-0.1990456714383095,-0.375,-0.5,-0.5018943742824348,-0.1111111111111111
0.2891566265060241,0.20930232558139536,0.08860759493670886,0.11085450346420324,0.1568627450980392,0.16037735849056603,0.21052631578947367,0.05,0.08235294117647067,0.045454545454545456,0.4583333333333333,-0.0975609756097561,0.05,0.0,-0.033124595513505085,2.8529879572824375,1.25,0.0,0.6553960964408738,0.5555555555555556
-0.2248995983935743,-0.20930232558139536,-0.27848101265822783,-0.22170900692840648,-0.26143790849673204,-0.3113207547169811,-0.2631578947368421,-0.1,0.2705882352941178,-0.13636363636363635,-0.3333333333333333,-0.21951219512195122,-0.1,-0.3055555555555556,0.0449785477541228,-0.5971370143149285,-0.5,0.0,-0.5018943742824348,-0.1111111111111111
-0.0321285140562249,-0.06976744186046512,-0.06329113924050633,-0.046189376443418015,-0.12418300653594772,0.009433962264150943,-0.21052631578947367,-0.15,-0.10588235294117646,-0.18181818181818182,-0.2916666666666667,0.04878048780487805,-0.15,0.0,0.3341263547449104,0.1990456714383095,-0.125,-0.5,0.07675086107921954,0.1111111111111111
0.14457831325301204,0.16279069767441862,0.012658227848101266,-0.02771362586605081,-0.058823529411764705,0.04716981132075472,-0.15789473684210525,0.05,0.04705882352941181,0.045454545454545456,0.0,-0.21951219512195122,0.05,-0.1111111111111111,-0.873559264815009,0.4644399000227235,0.0,0.0,1.8126865671641825,1.2222222222222223
-0.30522088353413657,-0.32558139534883723,-0.3924050632911392,-0.4064665127020785,-0.39869281045751637,-0.3867924528301887,-0.47368421052631576,-0.35,4.741176470588235,-0.36363636363636365,-0.20833333333333334,-0.4634146341463415,-0.35,-0.4166666666666667,0.25328933343565774,11.345603271983641,3.25,-0.5,-0.5018943742824348,-0.1111111111111111
-0.2248995983935743,-0.3023255813953488,0.379746835443038,0.2956120092378753,0.6405228758169934,0.7452830188679245,0.7368421052631579,-0.35,0.7294117647058824,-0.36363636363636365,2.8333333333333335,1.1219512195121952,-0.35,1.25,0.3341263547449104,0.5971370143149285,-0.125,-0.5,0.4625143513203225,-0.1111111111111111
-0.30522088353413657,-0.32558139534883723,-0.4050632911392405,-0.41570438799076215,-0.37254901960784315,-0.4056603773584906,-0.5789473684210527,-0.35,8.15294117647059,-0.36363636363636365,0.08333333333333333,-0.4878048780487805,-0.35,-0.4444444444444444,-0.23866168196065288,-0.5971370143149285,-0.5,0.0,-0.5018943742824348,-0.1111111111111111
0.2570281124497992,-0.023255813953488372,0.0,0.03695150115473441,0.0392156862745098,0.14150943396226415,0.15789473684210525,-0.25,0.0,-0.2727272727272727,0.08333333333333333,0.0975609756097561,-0.25,0.08333333333333333,-0.45857137462439485,0.796182685753238,0.25,0.0,0.22141216991963314,0.0
4.626506024096385,3.3488372093023258,3.189873417721519,3.4734411085450345,3.111111111111111,4.009433962264151,4.7894736842105265,1.55,-0.5529411764705883,1.3636363636363635,0.5416666666666666,3.4634146341463414,1.55,3.0555555555555554,-0.8967880771278494,1.3364495082286507,1.125,0.0,0.2528602805371144,0.6666666666666666
0.0321285140562249,0.09302325581395349,0.11392405063291139,0.14780600461893764,0.4117647058823529,0.10377358490566038,0.3684210526315789,0.3,0.6117647058823532,0.22727272727272727,1.7916666666666667,0.21951219512195122,0.3,0.19444444444444445,0.07544788655530155,-0.3127860551173452,0.0,0.0,-0.5018943742824348,-0.1111111111111111
0.963855421686747,1.0930232558139534,1.0886075949367089,1.2471131639722863,0.954248366013072,1.1981132075471699,1.105263157894737,1.15,-0.5411764705882354,1.1363636363636365,-0.2916666666666667,1.3902439024390243,1.15,1.1388888888888888,0.3341263547449104,0.38943718324886745,0.125,-0.5,-0.14470595739252504,0.4444444444444444
-0.30522088353413657,-0.32558139534883723,-0.3670886075949367,-0.38799076212471134,-0.30718954248366015,-0.3490566037735849,-0.3684210526315789,-0.2,4.870588235294118,-0.22727272727272727,0.20833333333333334,-0.4146341463414634,-0.2,-0.3611111111111111,-0.2784386289540926,-0.6966598500340833,-0.5,0.0,-0.5018943742824348,-0.1111111111111111
0.2570281124497992,0.13953488372093023,0.06329113924050633,0.12933025404157045,0.0784313725490196,0.12264150943396226,0.0,0.05,-0.12941176470588228,0.0,0.041666666666666664,0.17073170731707318,0.05,0.027777777777777776,-0.3646475121494958,0.1990456714383095,0.0,0.0,0.1869690011481058,0.2222222222222222
-0.1927710843373494,-0.18604651162790697,-0.21518987341772153,-0.22170900692840648,-0.2222222222222222,-0.19811320754716982,-0.10526315789473684,-0.1,0.5058823529411766,-0.13636363636363635,-0.125,-0.1951219512195122,-0.1,-0.19444444444444445,-0.260505293529931,-0.5175187457396048,-0.25,0.0,-0.14024110218140082,0.0
1.4779116465863453,1.4883720930232558,1.3924050632911393,1.302540415704388,1.869281045751634,1.4245283018867925,1.631578947368421,1.5,0.22352941176470598,1.6363636363636365,4.875,1.1219512195121952,1.5,1.3333333333333333,0.00265179646622926,1.2163902143452263,0.75,-0.5,1.7776171589604426,1.8888888888888888
3.7590361445783134,3.9302325581395348,4.063291139240507,4.295612009237876,4.30718954248366,4.047169811320755,5.578947368421052,5.9,-0.4,5.681818181818182,3.8333333333333335,3.8536585365853657,5.9,4.277777777777778,-1.6579518787708551,1.672500641825795,8.25,2.0,-0.03670898899169267,2.4444444444444446
-0.30522088353413657,-0.32558139534883723,-0.3924050632911392,-0.4064665127020785,-0.39869281045751637,-0.3867924528301887,-0.47368421052631576,-0.35,4.741176470588235,-0.36363636363636365,-0.20833333333333334,-0.4634146341463415,-0.35,-0.4166666666666667,0.25328933343565774,9.753237900477165,2.75,-0.5,-0.5018943742824348,-0.1111111111111111
0.27309236947791166,0.5116279069767442,0.5443037974683544,0.535796766743649,0.9673202614379085,0.5188679245283019,0.9473684210526315,0.9,0.4588235294117648,0.7727272727272727,3.125,0.5365853658536586,0.9,0.6388888888888888,-0.21927042030134813,0.3674689318861085,1.0,0.0,-0.5018943742824348,-0.1111111111111111
0.01606425702811245,0.0,-0.02531645569620253,0.0,0.026143790849673203,0.04716981132075472,-0.05263157894736842,-0.1,0.1882352941176471,-0.045454545454545456,0.3333333333333333,0.0975609756097561,-0.1,0.0,-0.2662569389373514,1.1279254714837528,0.375,0.5,0.26963260619977103,0.1111111111111111
0.1927710843373494,0.11627906976744186,0.24050632911392406,0.3510392609699769,0.21568627450980393,0.29245283018867924,0.2631578947368421,0.2,-0.38823529411764707,0.18181818181818182,-0.2916666666666667,0.6341463414634146,0.2,0.4444444444444444,0.23388844832143693,0.14928425357873212,0.25,-0.5,0.14104477611940366,0.2222222222222222
-0.27309236947791166,-0.3023255813953488,-0.35443037974683544,-0.3140877598152425,-0.35947712418300654,-0.3490566037735849,-0.3684210526315789,-0.35,0.6588235294117647,-0.36363636363636365,-0.4583333333333333,-0.2682926829268293,-0.35,-0.3611111111111111,0.3341263547449104,0.1990456714383095,-0.25,-0.5,-0.5018943742824348,-0.1111111111111111
0.1927710843373494,0.3953488372093023,0.6962025316455697,0.6189376443418014,0.5098039215686274,0.6698113207547169,1.4210526315789473,1.0,-0.5647058823529413,0.8636363636363636,-0.75,0.975609756097561,1.0,1.1111111111111112,-0.8598840011817577,0.05238043985218625,1.375,0.5,-0.15470723306544218,0.5555555555555556
