Del_lines,Added_lines,COMM,ADEV,MAJOR_COMMIT,OWN_COMMIT,CountClassCoupled,DDEV,CountInput_Mean,CountPath_Mean,MaxNesting_Mean,CountInput_Min,CountDeclMethodPrivate,MaxNesting_Max,AvgLineCode,CountPath_Max,MaxCyclomaticStrict,AvgLine,MaxCyclomaticModified,CountOutput_Mean
0.05790277323503548,0.10930237847898161,0.5698050295779031,0.5698050295779031,1.6785645453009295,-0.3289275764455563,1.0789296751935729,1.3725751052122623,3.397621217482871,-0.039146687695303634,0.4776724051917844,-0.7597030371054156,-0.25952401696047483,0.5479680981476821,0.34142205253325086,-0.03907584057771608,0.477814364411187,0.46441292784780364,1.6238486615639458,0.4217839471355575
-0.26238462101148524,-0.018974806424274404,-0.07884717591016784,-0.07884717591016784,0.7661778528954707,0.6304673311294472,-0.27440639138971507,0.5977267640121312,-0.13779474652341148,-0.039142014103873066,0.5403173305272071,-0.7597030371054156,-0.11099730955267872,1.1223888274409435,0.051299564439164246,-0.03907545609705485,0.06395521774592833,0.10121068259860487,0.10800035420030014,0.03675065003704869
-0.08103449232306009,0.039251406601766875,0.34259797100086525,0.34259797100086525,0.15847890072175502,0.9099235735889738,0.2552680164619899,0.08163580284365358,2.2792886284289144,-0.03915575242634804,0.743456275775286,0.802785077228695,-0.16046072523641988,0.7397935109988993,-0.021097781155942408,-0.039076113923387105,-0.04430971781854505,-0.18113164344220367,0.15890001787806243,0.4203919168824346
-0.38114286831637495,-0.3427219873705872,-0.4031732786542033,-0.4031732786542033,-1.0585955319154468,-1.2883224840205598,-0.5686098841252124,-0.9519699183881309,-0.9663679664569972,-0.039174729243887034,-1.2168214768319021,0.021541020061639708,-0.25952401696047483,-1.1752940897321018,-0.6740066557960523,-0.03907625069042138,-0.40902666415722444,-0.746261222982859,-0.6499237994815227,-0.7410294659716224
-0.04813720003830989,-0.052104875852690094,0.01933144100115224,0.01933144100115224,0.7661778528954707,0.7212248128551547,-0.2150330389462601,0.5977267640121312,-0.09836311286087546,-0.03914683252241214,0.5381337772503526,-0.3655449127469412,-0.07352949915980014,1.1223888274409435,0.2708611752296187,-0.03907571473782981,0.004297275481855703,0.4677008067458116,0.1844788784413698,0.28297659047871
-0.38114286831637495,-0.3427219873705872,-0.4031732786542033,-0.4031732786542033,-1.0585955319154468,-1.2883224840205598,-0.392087788483914,-0.9519699183881309,-0.9663679664569972,-0.03916421366316826,0.08155695225118244,0.021541020061639708,-0.25952401696047483,-0.6008733604388405,0.19636080848620754,-0.0390762250583773,-0.34990392891933036,0.10121068259860487,-0.49833896874515815,-0.3830738443994501
-0.38114286831637495,-0.3427219873705872,-0.4031732786542033,-0.4031732786542033,-1.0585955319154468,-1.2883224840205598,-0.5686098841252124,-0.9519699183881309,-1.3455455416808406,-0.039174729243887034,-1.2168214768319021,-0.7597030371054156,-0.25952401696047483,-1.1752940897321018,-0.9641291438901389,-0.03907625069042138,-0.40902666415722444,-0.9883960531489915,-0.6499237994815227,-1.6955777901640823
-0.38114286831637495,-0.3427219873705872,-0.4031732786542033,-0.4031732786542033,-1.0585955319154468,-1.2883224840205598,-0.5686098841252124,-0.9519699183881309,-0.9663679664569972,-0.039174729243887034,-1.2168214768319021,0.021541020061639708,-0.25952401696047483,-1.1752940897321018,-0.6740066557960523,-0.03907625069042138,-0.40902666415722444,-0.746261222982859,-0.6499237994815227,-1.2183036280678523
-0.3199643772805227,0.08028730094134037,-0.013981955361360734,-0.013981955361360734,-0.14620883950998806,1.110164784916949,0.3140005940812796,-0.17712157718799984,-0.10689879594961733,-0.03915696959645088,1.004848279599151,-0.7597030371054156,0.48310952007850577,-0.026452631145579192,0.051299564439164246,-0.039076148162245056,-0.11341298796775397,0.22227809768167112,-0.195169307272429,0.7544295752632296
-0.36624122966835343,-0.23886878062590505,-0.2734428375565891,-0.2734428375565891,-0.03599254924547183,0.965296183024032,-0.26019048148130525,-0.08351991640584,-0.3108255614374199,-0.03916563929563457,-0.08074035138420263,0.021541020061639708,-0.24158199431596244,-0.6008733604388405,0.1613140189766654,-0.03907621886567669,-0.17253572320564806,-0.04910661408277847,-0.4617160810086233,-0.19649147883233223
-0.3487542554150414,-0.2862189416393911,-0.20857761700778202,-0.20857761700778202,-0.14620883950998806,1.110164784916949,-0.392087788483914,-0.17712157718799984,-0.8038632913610638,-0.03916872034061916,0.14647587370533727,-0.7597030371054156,-0.25952401696047483,0.5479680981476821,-0.528945411749009,-0.03907617379428913,-0.23165845844354216,-0.6251938078997927,-0.195169307272429,-0.19557328071878965
-0.38114286831637495,-0.24804120803723156,-0.3383080581053962,-0.3383080581053962,-0.14620883950998806,1.110164784916949,-0.509769185578113,-0.17712157718799984,0.07637036540857237,-0.03916421366316826,-0.005001609687688787,0.021541020061639708,-0.18526066325657678,-0.6008733604388405,-0.09376167960787907,-0.03907619942633322,0.00483248250803423,-0.2619915626505939,-0.34675413800879357,-0.5023923849235076
-0.35431248409206606,-0.2838549569449853,-0.20857761700778202,-0.20857761700778202,-0.14620883950998806,1.110164784916949,-0.3546060763485087,-0.17712157718799984,0.17116475921453322,-0.039170055652456466,-0.12618359640211066,1.5840291343957502,-0.25952401696047483,-0.6008733604388405,-0.528945411749009,-0.0390762250583773,-0.3015118760981104,-0.6251938078997927,-0.49833896874515815,-0.19128841787196368
-0.3725172487335357,-0.30831564956026275,-0.3098900411502318,-0.3098900411502318,-0.621225120864011,-0.13856068735172727,-0.4533563055474999,-0.580531206804401,-0.8608357044518963,-0.03917248886640006,-0.6940028714725603,-0.010693790787297944,-0.25952401696047483,-0.8999342751066906,-0.30237551559846326,-0.03907623840319958,-0.38068502433638457,-0.4360996646447568,-0.5772586452435394,-0.6647658969542983
-0.3732458328186692,-0.31122186515620687,-0.3177694382883037,-0.3177694382883037,-0.6581686839020034,-0.23567813366410495,-0.392087788483914,-0.6119056873577515,0.10885447687573532,-0.03917267810537195,-0.7381640255343899,0.3644121929366802,-0.25952401696047483,-0.9231932162986392,-0.6103424033401942,-0.03907623944106987,-0.3830789703621438,-0.4893267342066006,-0.583396485477868,-0.6712076861067027
0.38898637178200074,0.5124592453177862,0.24547892683386766,0.24547892683386766,2.590951237706388,-0.3289275764455563,-0.5686098841252124,2.1474234464123936,-0.8146969363674599,-0.03916631677931202,-0.5435882173073401,-0.7597030371054156,0.037529397855117386,-0.026452631145579192,-0.528945411749009,-0.03907612253020097,-0.23165845844354216,-0.6251938078997927,-0.195169307272429,-0.8173933319070192
