CountLine,OWN_LINE,CountLineCode,CountLineComment,CountSemicolon,CountStmt,MAJOR_LINE,SumCyclomatic,CountStmtExe,CountLineCodeExe,CountLineBlank,CountLineCodeDecl,CountStmtDecl,SumCyclomaticModified,SumCyclomaticStrict,CountClassCoupled,RatioCommentToCode,CountInput_Mean,CountOutput_Mean,CountInput_Max
0.3644214162348877,-1.3606270266802858,-0.20465116279069767,1.3369565217391304,0.05405405405405406,-0.08080808080808081,1.0,-0.48,-0.3492063492063492,0.05263157894736842,0.7105263157894737,0.25,0.41025641025641024,-0.5,-0.48148148148148145,-0.625,3.63727959697733,-0.8571428571428571,-0.8749999999999997,-0.7
1.8670120898100173,0.16526576771345775,1.7364341085271318,2.0760869565217392,1.2972972972972974,1.6262626262626263,1.5,2.88,1.9523809523809523,1.4105263157894736,2.1315789473684212,1.1875,1.0256410256410255,2.9166666666666665,3.185185185185185,0.75,-0.10075566750629722,-0.06766917293233148,-0.0690789473684217,1.0
-0.49222797927461137,0.38608742971159066,-0.39069767441860465,-0.5108695652173914,-0.47297297297297297,-0.3939393939393939,-0.5,-0.16,-0.3492063492063492,-0.35789473684210527,-0.5789473684210527,-0.3958333333333333,-0.38461538461538464,-0.16666666666666666,-0.18518518518518517,-0.625,0.513853904282116,-0.7857142857142857,-0.5833333333333331,-0.6
-0.31951640759930916,0.38608742971159066,-0.27906976744186046,-0.32608695652173914,-0.16216216216216217,-0.1414141414141414,-0.5,-0.08,-0.1111111111111111,-0.2,-0.18421052631578946,-0.16666666666666666,-0.1282051282051282,-0.08333333333333333,-0.07407407407407407,-0.125,0.2821158690176324,-0.4126984126984114,-0.2268518518518524,-0.3
-0.4438687392055268,0.38608742971159066,-0.44031007751937984,-0.31521739130434784,-0.4594594594594595,-0.46464646464646464,-0.5,-0.44,-0.3492063492063492,-0.35789473684210527,-0.47368421052631576,-0.5416666666666666,-0.5641025641025641,-0.4583333333333333,-0.4444444444444444,-0.5,7.738035264483627,2.0,-0.5833333333333331,0.3
-0.16753022452504318,0.38608742971159066,-0.40310077519379844,0.4891304347826087,-0.3783783783783784,-0.40404040404040403,-0.5,-0.24,-0.3492063492063492,-0.35789473684210527,-0.47368421052631576,-0.4166666666666667,-0.41025641025641024,-0.25,-0.25925925925925924,-0.5,10.055415617128464,-0.8571428571428571,-0.5833333333333331,-0.7
-0.36787564766839376,-0.2557036150645283,-0.27286821705426356,-0.4891304347826087,-0.3108108108108108,-0.30303030303030304,-0.5,-0.28,-0.23809523809523808,-0.28421052631578947,-0.18421052631578946,-0.3541666666666667,-0.3333333333333333,-0.2916666666666667,-0.25925925925925924,-0.5,-0.24181360201511334,-0.11428571428571425,-0.40833333333333316,-0.2
0.5233160621761658,0.38608742971159066,0.6325581395348837,0.6847826086956522,0.6351351351351351,0.6060606060606061,-0.5,0.52,0.3492063492063492,0.6842105263157895,0.10526315789473684,1.2708333333333333,1.0256410256410255,0.5416666666666666,0.4444444444444444,0.25,-0.11083123425692694,-0.5714285714285714,0.2916666666666666,-0.5
0.6269430051813472,0.38608742971159066,0.9364341085271318,0.05434782608695652,1.7837837837837838,1.303030303030303,-0.5,-0.12,2.0,1.7157894736842105,0.9473684210526315,0.0625,0.1282051282051282,-0.125,-0.14814814814814814,0.125,-0.5239294710327457,-0.761904761904762,0.6805555555555545,-0.5
0.16407599309153714,-2.3054661147831372,0.037209302325581395,0.15217391304347827,0.4189189189189189,0.21212121212121213,1.0,-0.48,-0.20634920634920634,0.37894736842105264,1.0526315789473684,0.8125,0.9230769230769231,-0.5,-0.48148148148148145,-0.375,0.13098236775818642,-0.8571428571428571,-0.8749999999999997,-0.7
-0.05008635578583765,0.025500427615154177,-0.11162790697674418,0.1956521739130435,-0.17567567567567569,-0.1414141414141414,0.5,-0.04,-0.047619047619047616,-0.15789473684210525,-0.10526315789473684,-0.2708333333333333,-0.23076923076923078,-0.041666666666666664,-0.037037037037037035,0.125,0.6045340050377834,0.0,-0.1458333333333333,-0.1
0.9101899827288429,-0.08950372208093327,0.7813953488372093,1.1956521739130435,0.5,0.45454545454545453,0.0,0.32,0.3492063492063492,0.5894736842105263,1.0,0.9166666666666666,0.6410256410256411,0.3333333333333333,0.25925925925925924,1.125,0.04030226700251893,0.3174603174603171,0.8425925925925927,0.0
0.36787564766839376,0.38608742971159066,0.23565891472868217,0.43478260869565216,0.36486486486486486,0.37373737373737376,-0.5,0.4,0.36507936507936506,0.28421052631578947,1.0263157894736843,0.2916666666666667,0.41025641025641024,0.4166666666666667,0.3333333333333333,-0.375,0.0906801007556676,-0.10714285714285714,0.5468749999999998,-0.2
-0.36787564766839376,-2.822867794169013,-0.25426356589147286,-0.43478260869565216,-0.1891891891891892,-0.2222222222222222,-0.5,-0.32,-0.23809523809523808,-0.22105263157894736,-0.39473684210526316,-0.16666666666666666,-0.1282051282051282,-0.3333333333333333,-0.3333333333333333,0.25,-0.14105793450881604,-0.6428571428571429,-0.07291666666666664,-0.5
11.556131260794473,-0.5649876863251667,15.8015503875969,5.043478260869565,23.783783783783782,20.383838383838384,3.0,11.28,23.555555555555557,22.36842105263158,9.631578947368421,12.270833333333334,13.743589743589743,11.75,10.777777777777779,1.875,-0.6246851385390427,0.051948051948051396,2.8257575757575784,2.8
0.3920552677029361,0.23573777936193963,0.6015503875968993,0.18478260869565216,0.5675675675675675,0.494949494949495,0.0,0.28,0.7619047619047619,0.5684210526315789,0.2631578947368421,0.2708333333333333,0.07692307692307693,0.2916666666666667,0.2962962962962963,0.625,-0.3526448362720403,1.7857142857142858,1.9687499999999993,0.9
0.25734024179620035,0.18380248347503061,0.34108527131782945,0.4782608695652174,0.40540540540540543,0.31313131313131315,0.0,0.08,0.1746031746031746,0.2631578947368421,0.02631578947368421,0.4166666666666667,0.5641025641025641,0.08333333333333333,0.037037037037037035,1.0,0.0,0.75,0.3281249999999999,0.5
-0.32642487046632124,0.29537013013353336,-0.21085271317829457,-0.3804347826086957,-0.16216216216216217,-0.20202020202020202,0.0,-0.32,-0.14285714285714285,-0.1368421052631579,-0.3157894736842105,-0.1875,-0.23076923076923078,-0.3333333333333333,-0.3333333333333333,0.0,-0.14105793450881604,-0.2857142857142857,0.3645833333333332,-0.3
0.9309153713298791,0.2401598279016378,1.3643410852713178,0.358695652173913,1.6756756756756757,1.5555555555555556,0.5,1.24,1.9365079365079365,1.4736842105263157,0.8947368421052632,0.625,0.8717948717948718,1.2916666666666667,1.2592592592592593,1.125,-0.4937027707808564,1.6428571428571428,1.3124999999999996,1.1
