CountLineCodeDecl,CountStmtDecl,CountStmt,CountSemicolon,CountOutput_Max,Added_lines,CountLineCode,CountLineBlank,CountLineCodeExe,CountLine,Del_lines,CountPath_Mean,CountInput_Mean,COMM,CountPath_Max,CountDeclMethodProtected,CountOutput_Mean,OWN_LINE,RatioCommentToCode,OWN_COMMIT
-0.5291784298777855,-0.5332277514854675,-0.534764563513824,-0.5614234551912975,-0.918352297084644,-0.6155332030943702,-0.5111789258613293,-0.5371398548183031,-0.5421933290882998,-0.5051712107361103,-0.3693049001199514,-0.1027753420898174,-0.4715067611235149,-0.7359322494752775,-0.05531492218494036,-0.22821750444638778,-0.7268182485298539,1.3188066333189226,-0.15451494430545967,2.880225586482766
-0.6486101786680786,-0.6507570669194105,-0.6527251803341099,-0.6784160823250014,-0.918352297084644,-0.6426806604293203,-0.6435390968659259,-0.6264589014869485,-0.6709937461004319,-0.6678710793944247,-0.3784346589456205,-0.10628245516902027,-0.9367296816713891,-0.543659203024199,-0.05531492218494036,-0.22821750444638778,-0.5237864239140643,-1.3839544602830258,-0.21282297318420504,0.30362810621920777
1.8355701961700175,1.911382009540546,2.296290240173038,2.4072644583264364,2.0045263715222306,1.2214447432372508,1.9401314411437998,0.7430998140989482,2.221161072262902,1.3558869360221524,-0.3327858648172749,36.53338083441924,0.7097155470304586,-0.3513861565731206,37.04270250315727,-0.22821750444638778,-0.22919491317753093,-0.346227013203801,-0.7212185153331313,-0.40291749912372343
0.16352571310591432,0.17194814111819018,0.3794302168433918,0.12590822921921227,-0.18763262993292537,0.8129401471494307,0.48946396693342104,0.8026458452113785,0.2540274306230634,0.6508541718361234,1.3836087944085196,-0.07118690725181709,1.5195283813067606,0.9945251685844285,-0.04639161375330695,-0.5256813932206342,-0.2344697395531834,0.6619631948413414,-0.3092165931802807,-0.3576985803817718
-0.6008374791519613,-0.6037453407458333,-0.6035749233256574,-0.6637920039332884,-1.0644962305149877,-0.5004796934367247,-0.5588285874229841,-0.5371398548183031,-0.624157230823293,-0.5108799780574547,-0.3784346589456205,-0.10628245516902027,-0.5486359000591454,-0.543659203024199,-0.05531492218494036,-0.22821750444638778,-0.8883724895720809,-0.21074374187700295,0.23948555141276354,0.30362810621920777
-0.7919282772164302,-0.791792245440142,-0.7313655915476338,-0.7661605526752793,-1.3567840973756753,-0.6388024522386131,-0.6911887584275807,-0.7455509637118091,-0.6944120037390015,-0.6650166957337525,-0.3784346589456205,-0.10628245516902027,-0.7385541336140723,-0.543659203024199,-0.05531492218494036,-0.5256813932206342,-1.3987929814933082,-0.9427822381800643,2.7144035770894086,0.22154855291766778
2.2655244918150723,2.052417188061278,3.2006549691285633,3.0360998291700945,0.8353749040794808,2.523229959251285,3.565514341080246,1.725609327454048,3.930693879878475,2.7745156153762265,-0.05889310004720129,2.790949645745865,1.350740725243139,1.5713443079376637,2.5592144482836487,0.6641741618763516,0.6343104905290509,-1.819984797192858,-0.68737617931873,-1.4768668192449688
-0.7680419274583716,-0.7682863823533534,-0.7215355401459433,-0.7515364742835663,-1.2106401639453315,-0.5832148015051439,-0.6858943515873969,-0.7157779481555939,-0.6944120037390015,-0.6022202551989645,-0.3784346589456205,-0.10628245516902027,-0.33404286787354887,-0.543659203024199,-0.05531492218494036,-0.5256813932206342,-1.3537558792649649,0.62907832670729,4.333597379888604,0.30362810621920777
-0.027565084958554593,-0.039604626662907136,0.025548366382534063,-0.12270110343990831,-0.3337765633632691,0.33721327575602017,0.11885548812055055,0.1476395029746453,-0.06211904749762491,0.4110859443396601,-0.3784346589456205,-0.0828806754498788,0.5889590234309144,-0.543659203024199,-0.04894113044805935,-0.5256813932206342,-0.35174815294549877,1.3476523855412894,0.03781995168413256,-0.1459580184437421
-0.5291784298777855,-0.5332277514854675,-0.534764563513824,-0.5760475335830105,-0.7722083636543002,-0.40869543292332206,-0.5111789258613293,-0.5073668392620879,-0.5539024579075845,-0.4109765499339283,-0.3784346589456205,-0.08067180147648781,0.05886838170868671,-0.543659203024199,-0.05404016383756416,-0.5256813932206342,-0.3325940461752915,0.45022770793960437,0.433323721241338,0.07797858060732656
0.8801162058476727,0.8301123075482708,0.9102529925346783,0.6523750513208794,-0.7722083636543002,1.9608897715987479,1.0983207535545654,0.47514267409301186,0.8746112580451553,2.2064932669024624,-0.3784346589456205,-0.03961811782629372,-0.19706859201040167,-0.543659203024199,-0.041292580363802144,-0.5256813932206342,-0.6138606283707532,-0.31235734257735087,0.41002810986735755,0.30362810621920777
-0.26642858253914076,-0.27466325753079307,-0.30867338127494265,-0.32743820092389,-0.4799204967936128,-0.14885548414594288,-0.3046970590941586,0.17741251853086043,-0.4016837832568827,-0.1283925675273823,-0.36017514129428224,-0.10149389009228918,-0.06554113359589982,-0.3513861565731206,-0.05531492218494036,-0.5256813932206342,-0.543607581849839,0.381948540432282,0.08043085666300923,-0.45705282437816735
2.0744336937506036,2.0054054618877006,3.0237140438981345,2.772866418119261,-0.3337765633632691,3.9878999192750193,2.8454750108152402,1.6660632963416178,3.0993457337092583,4.441475673208781,-0.3784346589456205,0.03133178405989371,2.697491373283285,-0.543659203024199,-0.02981975523741633,-0.5256813932206342,-0.31284734306906664,1.278308168129768,0.1727515068000969,0.30362810621920777
0.23518476238009015,0.3599950458124989,0.3106198570315583,0.49151018901203664,1.1276627709401683,-0.018289141725468774,0.07120582655889576,0.23695854964329072,0.2540274306230634,0.011472231845554619,2.1139895004620493,1.8224323756741143,1.6681557805100031,-0.15911311012204216,0.09765607950020383,-0.22821750444638778,2.296651380016365,0.7852753677961529,-0.5002242586494269,0.30362810621920777
0.1396393633478557,0.10143055185782442,0.14350898320281996,0.16978046439435118,-0.6260644302239565,0.23508712673406515,0.140033115481286,0.4155966429805816,0.24231830180377864,0.2969105979127728,-0.3510453824686131,0.01676086461212588,0.4604079321326951,-0.3513861565731206,-0.015797413416278112,-0.5256813932206342,-0.43003572131629064,-0.8594769870379539,-0.22765276087590863,1.4058392505541788
-0.7680419274583716,-0.7682863823533534,-0.7018754373425623,-0.7369123958918533,-0.918352297084644,-0.6349242440479059,-0.6647167242266614,-0.6860049325993788,-0.6709937461004319,-0.6593079284124082,-0.3784346589456205,-0.10628245516902027,-1.072814514184774,-0.543659203024199,-0.05531492218494036,-0.5256813932206342,-0.18571570848571997,-0.0618250300394169,0.622556301007557,0.2606848148814818
