DDEV,Del_lines,MAJOR_COMMIT,COMM,ADEV,CountLineCodeDecl,CountStmtDecl,CountLine,CountSemicolon,CountLineCodeExe,CountLineCode,SumCyclomaticModified,CountStmt,CountStmtExe,CountDeclClassMethod,Added_lines,SumEssential,CountDeclMethodPublic,SumCyclomatic,OWN_COMMIT
-0.7212547578551586,-0.33736353619036336,-0.7134376492989404,-0.557176039381142,-0.557176039381142,-0.6616551520573236,-0.6974472362939964,-0.638220664396069,-0.5931507303805179,-0.5341111826478736,-0.5939837816097547,-0.5930873008338865,-0.6117198187745229,-0.5493091091151358,-0.44098022164536277,-0.3714488229385368,-0.5901386234210668,-0.5640253330641443,-0.5622695318008836,1.4543723413856957
0.3827127870592485,-0.07485232811338802,0.6461764844819814,-0.06727982970966088,-0.06727982970966088,-0.007814638780796135,0.04627181652687739,0.009117609392986033,0.009786300730540296,0.04304601128002047,0.040165552933391836,0.2069328180928199,0.07740816806692674,0.08744717372267172,0.1904625233435011,-0.057083690880825065,0.3017762997548291,0.1684558932265628,0.10829298531894027,-0.22485760931526858
-0.2411685780269055,-0.27470313790405604,-0.12217755425874624,-0.11885621565928303,-0.11885621565928303,-0.5796651760341226,-0.5949139425875818,-0.5645245277375901,-0.5288606507332202,-0.47659920906356956,-0.5218855470792297,-0.49010764369933835,-0.5265726560507656,-0.475178912106971,-0.012895065922751388,-0.22313188226707661,-0.5508480487472482,-0.4833100799869113,-0.48876279943885165,0.7955076458119807
-0.2447255626005288,0.3066593378800022,-0.36130999916353246,0.6624181688687626,0.6624181688687626,1.2172192287719488,1.0704593008599366,0.8293723423164753,0.9092358381835834,0.9491072190268007,0.9401950740060915,1.0604722189525746,0.9800244978945826,0.9000772705397148,1.198427022210054,0.11786191779563224,0.9398449514169712,1.0085061810216003,0.8393992334293559,1.1266376131016336
1.4136454253094615,0.18991664077501336,1.9158429637168564,0.3105987458915237,0.3105987458915237,0.5310072346692853,0.5796461179678646,0.12687922709468497,0.21615030627056855,0.07582940978651873,0.17994748469316307,0.1774377416791446,0.22458454058618338,0.06342827792467472,1.2773526360044931,0.053942402935437374,0.061459516525340714,0.312770546215465,0.08302873315575822,-0.31406866009515133
-0.10427315956360268,-0.37093204166225646,-0.06597875667332419,-0.38147649272011686,-0.38147649272011686,1.6913630399756134,1.3609969210441832,2.251552162391544,2.4352629356182036,2.756732458198158,2.4633687039183707,2.583020243228743,2.3000826682434745,2.604321112105058,3.5553303068112956,-0.4081211349387017,2.8099882180989795,0.8686042258257177,4.0726296794311265,0.393487739127224
2.0956464047208785,0.7329000731961197,1.0603426358216421,0.7034636688144288,0.7034636688144288,0.025952605910924013,0.03576772841836039,0.031000879674643628,0.01214157406956794,0.014157785224598275,0.03727192579558053,0.23199316823745217,0.06192280237588932,0.07048647642674881,-0.27509053978990944,0.3052751481317363,0.08222072221159644,-0.0385680273173815,0.1317067020739306,-0.45566959419418845
2.1592623211143596,-0.07708188177031751,2.834122920942225,0.5699320787607811,0.5699320787607811,0.21973709019208734,0.36732158296492456,0.12687922709468497,0.1911882413165136,0.03861222096248759,0.09710417376820422,0.2307499562424988,0.20569294337354646,0.1279713271867332,0.05845246003101717,-0.17735504872650248,0.15638229538148718,0.24312719770818572,0.12869375240221673,-0.6210514496715086
-0.7212547578551586,-0.3855638425644459,-0.7134376492989404,-0.6197931570556933,-0.6197931570556933,-0.6001626700399229,-0.6185754719044466,-0.5832835443415665,-0.5738637064863286,-0.5532818405093083,-0.5939837816097547,-0.6188322151175236,-0.597123162307593,-0.5627873267529839,-0.5123277475991314,-0.468495710044554,-0.6032354816456731,-0.5909304174232219,-0.5990228979818996,1.4543723413856957
1.1990899614578536,-0.1349222494192166,1.6516027308618362,0.38208072573712726,0.38208072573712726,0.28806207021142155,0.16225499555209535,0.29169058725819236,-0.014540013554838924,0.026630559799090913,0.185028850024942,0.44529090860614085,0.12054578064978924,0.0976453375015749,-0.012895065922751388,-0.2396115423416833,0.6933534825903418,0.8350390536078944,0.3124605833072966,-0.11527590395168473
-0.7212547578551586,-0.40243394979537483,-0.7134376492989404,-0.6197931570556933,-0.6197931570556933,-0.6274926620476565,-0.6501241776602665,-0.6154418585198118,-0.589936226398153,-0.5628671694400257,-0.613327210386237,-0.5930873008338865,-0.6165853709301661,-0.576265544390832,-0.5123277475991314,-0.468495710044554,-0.5639449069718544,-0.671645670500455,-0.57697087827329,1.4543723413856957
-1.2013409376834117,-0.40243394979537483,-1.3046977443391345,-0.6824102747302446,-0.6824102747302446,-0.5796651760341226,-0.5949139425875818,-0.540405792103906,-0.5577911865745041,-0.5413001793459117,-0.5746403528332724,-0.5930873008338865,-0.5776609536850199,-0.5459395547056737,-0.5123277475991314,-0.47032678338617695,-0.5639449069718544,-0.510215164345989,-0.57697087827329,-1.5105187886960247
0.16983439951469126,-0.31638031526607313,0.3840016897469488,0.39918959888232136,0.39918959888232136,-0.5326715960530963,-0.5946841885744943,-0.5718880880212085,-0.5508293904667951,-0.5262674361672643,-0.5497812069153677,-0.5426448607581735,-0.5682444863051321,-0.5329952852123836,-0.5123277475991314,-0.0028094333890700037,-0.4869622285022629,-0.352068422364716,-0.5337639881494812,0.32468657136135753
-0.2411685780269055,13.922697104581964,-0.12217755425874624,-0.557176039381142,-0.557176039381142,-0.586497674036056,-0.6106882954654916,4.322199297598276,-0.5513621786097744,8.265220775750647,5.8913403390872245,-0.5501791103611581,-0.5606315211402685,-0.5156135650205154,0.2724950378923229,10.384275985754764,-0.49846061584882334,-0.6178355017822996,-0.540217512092274,-0.028073223655164514
