CountLineCodeDecl,CountDeclMethodProtected,CountStmtDecl,CountPath_Mean,ADEV,COMM,CountDeclInstanceVariable,CountOutput_Max,Del_lines,MaxCyclomaticStrict,CountLineCode,CountStmt,CountPath_Max,CountDeclClass,DDEV,CountSemicolon,MaxCyclomatic,CountLineCodeExe,MaxInheritanceTree,MAJOR_COMMIT
-0.6488186496980866,-0.5245670070272337,-0.6462629653231109,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.0063820156593054015,-0.34224838394283746,-0.7407263781615073,-0.5488960321242831,-0.5602804638756462,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.5723443271982476,-0.7525772560128624,-0.5182893822063552,-0.23147854955579397,-0.816037081246914
-0.4124286083989384,-0.5245670070272337,-0.41576492333509196,-0.0677978304722563,-0.35024379162893865,-0.35024379162893865,-0.6386784621250914,0.9770247603636122,-0.33221269631092876,-0.7407263781615073,-0.3760419434474045,-0.260727883155858,-0.04193077856033114,-0.5141656511582804,-0.12682561653264648,-0.14201378244836702,-0.7525772560128624,-0.21886956492986798,-0.23147854955579397,-0.06790232526726088
-0.1523995629698754,0.6563848345113693,-0.20831668554587496,-0.06630974459546754,-0.35024379162893865,-0.35024379162893865,-0.36380027627854,-0.7088154271042466,0.1294289347568739,-0.5157242449413185,-0.18223584402181336,-0.22207593725653052,-0.04111576858318637,-0.5141656511582804,-0.12682561653264648,-0.31414600034831924,-0.4928197320700622,-0.3340310331131323,2.803146850450831,-0.06790232526726088
-0.5779016373083421,-0.5245670070272337,-0.5771135527267053,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,0.5555647134966475,-0.34224838394283746,-0.7407263781615073,-0.39699395419611705,-0.31870580200484927,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.2424242428900058,-0.7525772560128624,-0.25341800538484727,-0.23147854955579397,-0.816037081246914
0.8684408627989855,0.36114687412671864,1.040849402202886,-0.06598539059674295,0.3593159926978191,0.3593159926978191,-0.08892209043198863,0.24730646406286064,-0.22405942030401196,-0.5157242449413185,0.696478865496212,1.0472958784623587,-0.04111576858318637,1.8005540489279852,0.6296302228033888,1.4411601948576662,-0.4928197320700622,1.0497547193676993,-0.7372494495568982,0.8291382894993076
-0.36515060013910877,-0.5245670070272337,-0.3696653149374882,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.5683287448152583,-0.34224838394283746,-0.7407263781615073,-0.36032793538587005,-0.415335666753168,-0.04193077856033114,1.877986778416453,-0.7577122179362153,-0.4289008122816207,-0.7525772560128624,-0.4261602076597438,1.791605050448623,-0.816037081246914
-0.5779016373083421,-0.5245670070272337,-0.5771135527267053,-0.0677978304722563,-0.16309029649016626,-0.16309029649016626,-0.6386784621250914,-0.14686869794829363,0.19967874818023515,-0.7407263781615073,-0.5646100401858175,-0.57960643682531,-0.04193077856033114,-0.5141656511582804,-0.12682561653264648,-0.5866886786899103,-0.7525772560128624,-0.564353969479661,0.7800632504464144,-0.06790232526726088
-0.5273395740114325,-0.22932904664258288,-0.5102399185945475,-0.06178349498802705,0.20197757205619077,0.20197757205619077,-0.29847317650671856,-0.5015530748417361,0.04468458853513954,-0.5157242449413185,-0.4414357413570827,-0.4775181882397248,-0.04111576858318637,-0.2102260847827927,-0.12682561653264648,-0.5027469630271898,-0.4928197320700622,-0.47609872833425565,-0.13624602790850443,-0.06790232526726088
-0.33427363148899336,0.2647378503262549,-0.26241241657163766,-0.057083805816662204,0.3410661523347056,0.3410661523347056,-0.17868269413952673,-0.5654685101429778,-0.16038007876134805,-0.06113905387315579,-0.26037931245362467,-0.29918309575276303,-0.03892028441373779,-0.1154735795624915,0.722919530729961,-0.35249495213353055,-0.14295068279198314,-0.3025397660358653,0.6252025884050183,0.939765101775689
-0.22331657535961982,0.06590891374206787,-0.11611746875066739,-0.055435270880473675,-0.537397286767711,-0.537397286767711,0.7357124671076655,-0.28735538023728185,-0.34224838394283746,0.38428428793943653,-0.025095763406469223,-0.02881620775989298,-0.03948574862889684,1.0806026352248752,-0.7577122179362153,-0.02725897051506554,0.5462103637011386,0.034485665073313555,-1.2430203495580026,-0.816037081246914
-0.6251796455681717,-0.22932904664258288,-0.623213161124309,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.8493021093932348,-0.34224838394283746,-0.7407263781615073,-0.5698480428729956,-0.5989324097749736,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.6297217331648983,-0.7525772560128624,-0.5873862631163138,-0.23147854955579397,-0.816037081246914
-0.5069846249185976,-0.5245670070272337,-0.5079641401302996,-0.0008339660167668113,-0.537397286767711,-0.537397286767711,-0.08892209043198863,-0.28735538023728185,-0.34224838394283746,0.38428428793943653,-0.40223195688329516,-0.44432462617766366,-0.0378557286746073,-0.5141656511582804,-0.7577122179362153,-0.47193386675660876,0.5462103637011386,-0.41464406084141736,-1.2430203495580026,-0.816037081246914
-0.5069846249185976,-0.5245670070272337,-0.5079641401302996,-0.0677978304722563,-0.35024379162893865,-0.35024379162893865,-0.6386784621250914,-0.28735538023728185,-0.33221269631092876,-0.7407263781615073,-0.4860399998781454,-0.4636505991273274,-0.04193077856033114,-0.5141656511582804,-0.12682561653264648,-0.4432451637732834,-0.7525772560128624,-0.4261602076597438,-0.23147854955579397,-0.06790232526726088
1.5496087343839917,0.06590891374206787,1.520418629364267,-0.01580235924799375,-0.16309029649016626,-0.16309029649016626,0.7357124671076655,1.6794581718085535,-0.31214132104711123,1.0592906876000028,0.9386967310343083,1.0920902233206047,-0.030520638880304388,1.877986778416453,-0.12682561653264648,1.2493883122429132,1.3254829355295392,0.8521320891744903,0.7800632504464144,-0.06790232526726088
-0.6015406414382569,-0.5245670070272337,-0.623213161124309,-0.0677978304722563,-0.35024379162893865,-0.35024379162893865,-0.6386784621250914,-0.989788791682223,-0.32217700867902,-0.7407263781615073,-0.5646100401858175,-0.5989324097749736,-0.04193077856033114,-0.5141656511582804,-0.12682561653264648,-0.6297217331648983,-0.7525772560128624,-0.5873862631163138,-0.23147854955579397,-0.06790232526726088
-0.6960966579579162,-0.5245670070272337,-0.6923625737207146,-0.0677978304722563,-0.16309029649016626,-0.16309029649016626,-0.6386784621250914,-0.7088154271042466,-0.32217700867902,-0.7407263781615073,-0.58556205093453,-0.6182583827246374,-0.04193077856033114,-0.5141656511582804,-0.12682561653264648,-0.6584104361482237,-0.7525772560128624,-0.5873862631163138,-0.23147854955579397,-0.06790232526726088
-0.5069846249185976,-0.22932904664258288,-0.5079641401302996,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.7088154271042466,-0.34224838394283746,-0.7407263781615073,-0.5122300133140361,-0.5312915044511506,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.5579999757065849,-0.7525772560128624,-0.5528378226613345,-0.23147854955579397,-0.816037081246914
0.10762948245918763,-0.5245670070272337,0.04523116064094585,-0.0008339660167668113,0.39837018892615095,0.39837018892615095,-0.6386784621250914,0.5555647134966475,-0.07128481788130117,0.6092864211596253,-0.1193798117756757,-0.106120099558548,-0.0378557286746073,-0.1154735795624915,1.134947586274491,-0.07029202499005359,0.2864528397583384,-0.11522424356493008,-0.7372494495568982,1.4283671866920453
1.7861686524596507,0.06590891374206787,1.8498908523345825,0.37857374111894426,-0.20122999184144022,-0.20122999184144022,2.3797749569236726,2.405199049927923,-0.288169725757337,5.013361580165344,1.8576326560283485,1.821327003834445,0.33935549508500257,1.6342404224369946,-0.19110927514370044,1.9448879680989481,4.824829184547577,1.721439489830164,-0.3345487488554569,-0.14413288578553046
-0.6960966579579162,-0.5245670070272337,-0.6923625737207146,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.8493021093932348,-0.34224838394283746,-0.7407263781615073,-0.6012760589960644,-0.6375843556743012,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.6727547876398864,-0.7525772560128624,-0.5989024099346403,0.7800632504464144,-0.816037081246914
-0.03420454232030128,0.36114687412671864,-0.023918251955459824,-0.04696462819721507,-0.537397286767711,-0.537397286767711,-0.6386784621250914,0.27459134891867104,-0.34224838394283746,0.15928215471924775,-0.129855817150032,-0.09645711308371611,-0.038670738651752065,-0.5141656511582804,-0.7577122179362153,-0.08463637648171628,0.2864528397583384,-0.17280497765656225,-0.23147854955579397,-0.816037081246914
-0.5069846249185976,-0.22932904664258288,-0.5079641401302996,-0.0677978304722563,0.024063198648606145,0.024063198648606145,-0.6386784621250914,-0.989788791682223,-0.282034258151385,-0.7407263781615073,-0.5279440213755705,-0.5506174774008143,-0.04193077856033114,-0.5141656511582804,-0.12682561653264648,-0.5866886786899103,-0.7525772560128624,-0.5873862631163138,-0.23147854955579397,-0.06790232526726088
0.8020212712795025,0.9568737183682572,0.7169653714969073,-0.037454922813164385,1.2940273762176744,1.2940273762176744,1.0695018867606783,1.30565988937366,1.8668523156927308,0.7097320083250115,0.37111988822997055,0.47624561709419255,-0.033868014281094865,-0.1154735795624915,0.718096707613617,0.5836547695244957,0.8059678876439388,0.31518981580791394,1.1142454055239097,0.934045973191801
0.21829377810795214,0.30366589965338164,0.2520678539497348,-0.025825970491632284,-0.10843388342601373,-0.10843388342601373,0.15919756821952083,0.36037428384416853,-0.30139495201271227,0.31857453710374195,0.062281601244249404,0.17385013527269297,-0.03662240201503111,-0.3589199723149386,-0.003995962162990446,0.1986967457302021,0.47035062881020356,0.10776124878059448,2.6554412294268093,0.07775480755893634
-0.6724576538280014,-0.5245670070272337,-0.6462629653231109,-0.054405057581158406,-0.7245507819064835,-0.7245507819064835,-0.6386784621250914,-0.8493021093932348,-0.34224838394283746,-0.5157242449413185,-0.5227060186883924,-0.57960643682531,-0.04111576858318637,-0.1154735795624915,-1.388598819339784,-0.6153773816732356,-0.4928197320700622,-0.5182893822063552,1.791605050448623,-1.5641718372265672
-0.6251796455681717,-0.5245670070272337,-0.623213161124309,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.36380027627854,-0.8493021093932348,-0.34224838394283746,-0.7407263781615073,-0.5227060186883924,-0.5699434503504781,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.6297217331648983,-0.7525772560128624,-0.564353969479661,-1.2430203495580026,-0.816037081246914
-0.6724576538280014,-0.5245670070272337,-0.6693127695219128,-0.0677978304722563,-0.7245507819064835,-0.7245507819064835,-0.6386784621250914,-1.1302754739712113,-0.34224838394283746,-0.7407263781615073,-0.5908000536217082,-0.6375843556743012,-0.04193077856033114,-0.5141656511582804,-1.388598819339784,-0.6870991391315491,-0.7525772560128624,-0.6219347035712931,1.2858341504475188,-1.5641718372265672
-0.0603408411278185,-0.44296006295370866,-0.17571006108060072,-0.01068852359468679,0.4303299739702994,0.4303299739702994,0.025046835058754505,0.8022806331394879,0.09883540240488499,0.19037865816040614,-0.10183516725207116,-0.14540134549104794,-0.03808100618816811,-0.29376010746135356,1.4170665188430607,-0.13851593608065907,0.32235272489075767,-0.07468442306869968,-0.807149704755505,1.7629169747282207
-0.6960966579579162,-0.5245670070272337,-0.6923625737207146,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.8493021093932348,-0.34224838394283746,-0.7407263781615073,-0.6065140616832425,-0.6375843556743012,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.6727547876398864,-0.7525772560128624,-0.6104185567529667,1.2858341504475188,-0.816037081246914
-0.3825047711610226,-0.12095709432771358,-0.38658693489614915,-0.06369040749167251,0.5665838676493599,0.5665838676493599,-0.18982065242635257,-0.28735538023728185,0.3993079324332354,-0.47442887692645763,-0.3790248037179104,-0.38652900457088885,-0.04111576858318637,-0.5141656511582804,-0.12682561653264648,-0.39258472747864254,-0.4451455949748833,-0.42521203889055365,1.5131277513959003,-0.06790232526726088
-0.051579768714509304,-0.30756013255591075,-0.1513825802914692,0.09098992179224313,0.37918032476145425,0.37918032476145425,-0.1899430700736173,0.7705027007432325,-8.706617371937804e-05,0.5727368610168315,-0.1276170040311668,-0.13923918685415504,-0.027671851747886965,-0.5141656511582804,1.5339759108188529,-0.12472782245025817,0.6683086710193072,-0.10912122977929606,-0.5513726705939351,1.9015535842915765
-0.3739457843350866,-0.22932904664258288,-0.36814570541491487,-0.0677978304722563,-0.4554260017467202,-0.4554260017467202,-0.002618913867329793,-0.2606702138584858,-0.3334573302609723,-0.7407263781615073,-0.4349181828499073,-0.4333875320239114,-0.04193077856033114,-0.16491968690679973,-0.4813904458996828,-0.4395747994637937,-0.7525772560128624,-0.5023982969400195,1.0643117547873557,-0.4883618365444558
0.03671247006944317,0.6563848345113693,-0.0008684477566579304,0.0584768853580952,0.9598306743424682,0.9598306743424682,-0.36380027627854,0.13410466662968284,0.27996424923550517,0.8342885543798141,0.06395028227555913,0.02916171108909828,-0.028075608948870085,-0.5141656511582804,1.7658341876780599,0.0014297324682598315,0.8059678876439388,-0.01157892219999218,-1.2430203495580026,2.1765019426716985
-0.6724576538280014,-0.5245670070272337,-0.6693127695219128,-0.0677978304722563,-0.7245507819064835,-0.7245507819064835,-0.6386784621250914,-0.8493021093932348,-0.34224838394283746,-0.7407263781615073,-0.5960380563088863,-0.6279213691994693,-0.04193077856033114,-0.5141656511582804,-1.388598819339784,-0.6584104361482237,-0.7525772560128624,-0.5989024099346403,0.7800632504464144,-1.5641718372265672
-0.3383016402002619,-0.5245670070272337,-0.35553212286684366,-0.05379885312201928,-0.44805615508680185,-0.44805615508680185,-0.6386784621250914,1.784675606570673,-0.3374576655564883,-0.387946585024185,-0.3431913837128955,-0.2758784344901601,-0.04107887833749898,-0.5141656511582804,-0.4565470011716334,-0.17949785189172696,-0.481062184130626,-0.23692567770606324,0.8258492243259945,-0.45890132110798376
-0.4120337075616517,0.37594314690292835,-0.42671223847731543,-0.06106415525036114,-0.06169732794915407,-0.06169732794915407,-0.08892209043198863,-0.6397455344721911,-0.2912316910440483,-0.18385919701741213,-0.38856817850175496,-0.4053498306837737,-0.04111576858318637,-0.5141656511582804,-0.11628635499023794,-0.4432451637732834,-0.4928197320700622,-0.4201135601637104,0.771614106362847,-0.05540437738773098
-0.2570230078881748,-0.5245670070272337,-0.27404929134885203,-0.0639953357647981,0.23543630841880847,0.23543630841880847,0.22670289068732477,-0.12604353838115884,-0.28947250044222744,-0.6449020002272029,-0.36624379026291937,-0.3544929463165147,-0.0415836804108495,-0.2852693908342828,0.5040609848709223,-0.3611617103544774,-0.6419511797648857,-0.44919250129639665,0.13386695208798013,0.6802324307123923
-0.719735662087831,-0.5245670070272337,-0.7154123779195166,-0.0677978304722563,-0.537397286767711,-0.537397286767711,-0.6386784621250914,-0.989788791682223,-0.34224838394283746,-0.7407263781615073,-0.6117520643704207,-0.647247342149133,-0.04193077856033114,-0.5141656511582804,-0.7577122179362153,-0.6870991391315491,-0.7525772560128624,-0.6104185567529667,0.7800632504464144,-0.816037081246914
0.02908810280912166,-0.22932904664258288,0.07954156200325334,-0.03343027880272294,-0.5020377525640575,-0.5020377525640575,-0.36380027627854,1.1916415810273018,-0.3394042700259598,-0.02320957483685225,-0.10407576488519465,0.03441708698277167,-0.03940875735191908,0.20789226886090292,-0.6385167076177186,0.20598687818982808,0.051233743606323795,-0.01638115566418351,0.6367277752696802,-0.6746894859300889
