CountLineCodeExe,CountStmtExe,CountStmt,CountLineCode,CountLine,CountSemicolon,CountLineBlank,SumCyclomatic,RatioCommentToCode,SumCyclomaticStrict,CountLineComment,CountLineCodeDecl,SumCyclomaticModified,CountStmtDecl,OWN_LINE,CountInput_Mean,CountInput_Max,MINOR_LINE,MaxNesting_Mean,CountPath_Max
-0.12007592573698908,-0.11130518164821877,-0.12479808411455769,-0.12101037200430245,-0.1141085405513467,-0.12808154887840237,-0.11958638609998919,-0.0954433778822123,2.0859274913502697,-0.09423401873448611,0.0209861248870724,-0.15047101642452082,-0.09603824895640062,-0.15094180749688035,-1.0663569485271238,7.94839697617916,5.7303997704261445,0.7618496757988857,-0.8971388060095302,-0.04972287196311162
-0.10394734951808339,-0.09520503270277263,-0.09709846182285091,-0.09290117270187562,-0.08185481688303399,-0.10166377092763813,-0.07873792832533989,-0.07678369371949313,-0.07684154283835082,-0.07706402006925119,0.07437105381328811,-0.09205589260478167,-0.07586094795071288,-0.09539745361577402,-0.9863841362995984,-0.44726851254218736,-0.29571226114199917,-0.05871534133178859,-0.8971388060095302,-0.04972287196311162
-0.12007592573698908,-0.11130518164821877,-0.12563746660824576,-0.12276719696070412,-0.1299947029551425,-0.12933953830462924,-0.11958638609998919,-0.10244075944323199,1.202999308853792,-0.1006727682339492,-0.20780642765385204,-0.15843671512721252,-0.10360473683353351,-0.15386519454325437,0.9456742677137391,-0.36004081915287556,-0.5503367131800897,-0.8792803584624629,-0.8971388060095302,-0.04972287196311162
-0.08497255396642964,-0.08485493695212867,-0.09374093184809858,-0.08997313110787282,-0.08907579979385027,-0.09285784494405006,-0.08214196647322734,-0.08378107528051282,-0.23884671393862206,-0.08135651973555992,-0.07053089612929737,-0.118608221613754,-0.08342743582784579,-0.11001438884764411,0.2949340883825681,1.6461961288013176,0.5530359123183027,-0.05871534133178859,0.7105195119727266,-0.049719384848213394
-0.11533222684907564,-0.10555512845341658,-0.11808302416505301,-0.11105503058469295,-0.11988532687999973,-0.12430758059972177,-0.11277830980421431,-0.0907784568415325,-0.17404464549851356,-0.08994151906817738,-0.21543284607188287,-0.1318843861182402,-0.09099392370497868,-0.1421716463577583,0.4333267962041313,-0.6217238993208136,-0.6352115305261199,-0.05871534133178859,-0.8971388060095302,-0.04972287196311162
-0.10394734951808339,-0.09865506461965394,-0.10381352177235559,-0.09992847252748233,-0.10977595080485693,-0.10292176035386501,-0.10937427165632686,-0.0931109173618724,-0.30364878237873055,-0.09208776890133175,-0.20780642765385204,-0.1026768242083706,-0.09351608633068964,-0.11001438884764411,0.9456742677137391,-0.09835773898493742,-0.38058707848802936,-0.8792803584624629,-0.09330964701840182,-0.049721709591478876
-0.09351121196467382,-0.08715495823004955,-0.09877722681022708,-0.0987572558898812,-0.10496196219764609,-0.10040578150141127,-0.10597023350843943,-0.08378107528051282,-0.25099710177114243,-0.08135651973555992,-0.15442149872763636,-0.1318843861182402,-0.08342743582784579,-0.12170793703314017,-1.1942509144950704,0.07609764779368888,-0.29571226114199917,-0.05871534133178859,2.3181778299549833,-0.049715897733315174
-0.12007592573698908,-0.11130518164821877,-0.12563746660824576,-0.12276719696070412,-0.1299947029551425,-0.12933953830462924,-0.12639446239576407,-0.10244075944323199,1.3650044799540628,-0.1006727682339492,-0.19255359081779042,-0.15843671512721252,-0.10360473683353351,-0.15386519454325437,0.8024373401949236,7.22876850571733,1.9110329898547858,-0.8792803584624629,-0.8971388060095302,-0.04972287196311162
-0.11533222684907564,-0.11015517100925834,-0.07443513449327264,-0.07826096473186164,-0.053452284100489966,-0.05386017273101714,-0.04810158499435293,-0.10244075944323199,-0.016089603675749145,-0.1006727682339492,0.3641749536984591,0.014153423431107691,-0.10360473683353351,0.02153802823918667,0.9456742677137391,0.1633253411830007,-0.38058707848802936,-0.8792803584624629,0.4425764589756838,-0.04972287196311162
-0.12007592573698908,-0.11130518164821877,-0.12647684910193385,-0.12335280527950468,-0.12806910751225817,-0.13059752773085612,-0.13320253869153895,-0.10244075944323199,2.5395419704310296,-0.1006727682339492,-0.1391686618915747,-0.16109194802810975,-0.10360473683353351,-0.15678858158962838,-0.06926167584815614,-0.6217238993208136,-0.6352115305261199,-0.05871534133178859,-0.8971388060095302,-0.04972287196311162
-0.08687003352159502,-0.09635504334173306,-0.09961660930391517,-0.09465799765827729,-0.0977409792868298,-0.09411583437027693,-0.08554600462111478,-0.09777583840255219,-0.26719761888116955,-0.09638026856764048,-0.1391686618915747,-0.09736635840657613,-0.09856041158211158,-0.10124422770852205,-0.45892458275138187,0.29416688126696977,-0.1259626264499388,-0.05871534133178859,0.10764764272938031,-0.04972229077729525
0.17118718598089597,0.07039649930753065,0.11190777910548201,0.12318829693553067,0.12851648525208023,0.16377199800623113,0.21400935239298005,-0.01380725967031594,-0.4575536949239882,-0.01911527457408332,-0.05527805929323575,0.26905578191724216,-0.007762557056516792,0.21155818625349782,-1.2354105669873827,0.6493082043520295,0.46816109497227254,-0.05871534133178859,0.15133401006585473,-0.049718803662397025
-0.10015239040775265,-0.09060499014693087,-0.09206216686072241,-0.08763069783267058,-0.07030124422572795,-0.09663181322273066,-0.07192985202956502,-0.07211877267881334,-0.0565908964508169,-0.07277152040294246,0.1735144932476887,-0.08409019390208997,-0.07081662269929095,-0.08955067952302599,0.487316099653529,-0.43480741348657326,-0.29571226114199917,-0.05871534133178859,-0.8971388060095302,-0.04972287196311162
-0.045125483307956765,-0.04115453267163197,-0.027429714846739936,-0.01794330789540406,-0.03034513878587788,-0.023668426501572293,-0.02427331795914084,-0.032466943833035104,-0.45350356564648137,-0.02984652373985515,-0.20780642765385204,0.043360985340977265,-0.02793985806220452,0.009844480053690603,0.9456742677137391,0.02679503848668583,-0.21083744379596897,-0.8792803584624629,-0.4009479671261181,-0.04971996603402977
-0.12007592573698908,-0.11130518164821877,-0.1239587016208696,-0.12159598032310301,-0.12325511890504733,-0.12682355945217552,-0.11958638609998919,-0.0954433778822123,1.4095559020066377,-0.09423401873448611,-0.11628940663748227,-0.15312624932541805,-0.09603824895640062,-0.14801842045050634,-0.13974333859550614,-0.6871446693627982,-0.6352115305261199,-0.05871534133178859,-0.8971388060095302,-0.04972287196311162
-0.08687003352159502,-0.08830496886900999,-0.09541969683547474,-0.0888019144702717,-0.09485258612250329,-0.0953738237965038,-0.0957581190647771,-0.08378107528051282,-0.3117490409337441,-0.08350276956871429,-0.14679508030960553,-0.08940065970388443,-0.08342743582784579,-0.1070910018012701,-0.2924987884344848,-0.09835773898493742,-0.29571226114199917,-0.05871534133178859,0.059800668979907955,-0.04972112840566251
-0.11343474729391026,-0.10440511781445615,-0.1138861116966126,-0.11105503058469295,-0.11699693371567321,-0.11675964404236056,-0.10256619536055199,-0.0907784568415325,-0.09304205994837796,-0.08994151906817738,-0.1773007539817288,-0.12922915321734293,-0.09099392370497868,-0.13047809817226222,-0.10796686013653028,-0.569387283287226,-0.46546189583405956,-0.05871534133178859,-0.39474558164007495,-0.04972229077729525
-0.014765810425310767,-0.021604351809304503,-0.007284534998225921,-0.014429657982600704,0.03705070171507404,-0.008572553386849873,0.009767063519733573,-0.016139720190655838,-0.19024516260854069,-0.006237775575157129,0.737869456181969,0.014153423431107691,-0.010284719682227758,0.030308189378308724,0.35832707815245946,0.5703879103331277,0.21353664293418198,-0.8792803584624629,2.269460911228244,-0.04971241061841695
0.11995523799143085,0.09914676528154164,0.16982517116995982,0.17530743730878043,0.2166124767640388,0.16628797685868485,0.26506992461129164,0.18911680559925498,-0.40490201431640005,0.18477845957558142,0.5472089957311986,0.3115395083315979,0.21166559138033728,0.34018721629395454,-2.5841337450568593,0.8702095057924957,5.306025683695994,3.223544727190909,-0.250923207604897,-0.0497095046893351
-0.12007592573698908,-0.11130518164821877,-0.12563746660824576,-0.12276719696070412,-0.1299947029551425,-0.12933953830462924,-0.12639446239576407,-0.10244075944323199,1.3650044799540628,-0.1006727682339492,-0.19255359081779042,-0.15843671512721252,-0.10360473683353351,-0.15386519454325437,0.8024373401949236,6.182036185045578,1.571533720470665,-0.8792803584624629,-0.8971388060095302,-0.04972287196311162
