OWN_LINE,CountStmtExe,CountStmt,CountLineCode,CountLine,CountLineComment,SumCyclomatic,CountSemicolon,CountPath_Mean,CountLineCodeExe,RatioCommentToCode,CountLineBlank,CountLineCodeDecl,SumCyclomaticStrict,CountStmtDecl,SumCyclomaticModified,CountOutput_Mean,MaxNesting_Mean,CountDeclMethodPrivate,CountInput_Mean
0.5463042868585654,-0.35555555555555557,-0.3592233009708738,-0.341930729550479,-0.4023972602739726,-0.43956043956043955,-0.3076923076923077,-0.3741496598639456,-0.25374063190067525,-0.3349282296650718,0.47665131429599594,-0.47297297297297297,-0.39285714285714285,-0.2982456140350877,-0.38461538461538464,-0.3,-0.9620368995062569,-0.9083969058992882,0.0,-0.966685151461748
-0.7821774328855361,6.933333333333334,6.262135922330097,5.4649963154016215,4.200342465753424,2.2637362637362637,6.5,6.496598639455782,18253114.23329457,6.014354066985646,-0.7090404943298609,3.635135135135135,4.142857142857143,7.315789473684211,5.461538461538462,6.78,3.489345030195147,1.8973699374925606,4.333333333333333,1.836147702713155
0.4486293635945137,1.874074074074074,1.558252427184466,2.4583640383198233,2.3047945205479454,1.6813186813186813,2.0961538461538463,1.4557823129251701,5541309.435835577,2.54066985645933,-0.46220001552201917,2.918918918918919,1.0476190476190477,2.192982456140351,1.0615384615384615,2.2,4.395204936098718,2.905490161591835,0.0,1.6170006169905569
0.44615072656917054,11.62962962962963,10.601941747572816,8.06484893146647,6.539383561643835,2.1648351648351647,5.519230769230769,12.646258503401361,3119777.0723106815,10.023923444976077,-0.8419545983033143,10.04054054054054,7.035714285714286,5.543859649122807,9.461538461538462,5.62,3.3729198419293205,1.624880950895793,1.3333333333333333,0.9825324490266923
0.05370317954267303,1.4222222222222223,1.4174757281553398,1.0700073691967575,0.571917808219178,-0.038461538461538464,1.2692307692307692,1.5170068027210883,31717597.827826403,1.30622009569378,-0.8267644149920625,0.10810810810810811,1.1904761904761905,1.2982456140350878,1.5538461538461539,1.34,3.9341554843158475,2.4654262691890128,0.6666666666666666,1.230326556405858
-0.11632894518012701,-0.35555555555555557,-0.3932038834951456,-0.3625644804716286,-0.375,-0.34615384615384615,-0.36538461538461536,-0.4217687074829932,-0.25374063190067525,-0.3492822966507177,4.474609560634817,-0.3783783783783784,-0.47619047619047616,-0.3508771929824561,-0.49230769230769234,-0.36,-1.1668171737072925,-0.9083969058992882,0.0,0.08788046831470339
-0.21776844707845447,1.7851851851851852,1.3203883495145632,1.6507000736919675,1.6986301369863013,1.6428571428571428,1.9615384615384615,1.183673469387755,972893.2633303937,1.832535885167464,-0.23434726585324214,2.2567567567567566,0.42857142857142855,2.210526315789474,0.49230769230769234,2.02,2.9826278923384613,2.2209463289652276,0.6666666666666666,1.3269950715520342
0.296899419020696,-0.22962962962962963,-0.2669902912621359,-0.21812822402358142,-0.22602739726027396,-0.2087912087912088,-0.2692307692307692,-0.2857142857142857,0.2084298047755558,-0.17703349282296652,0.4253406950925501,-0.21621621621621623,-0.36904761904761907,-0.24561403508771928,-0.35384615384615387,-0.26,1.3976828164526969,1.6481647547266287,0.0,1.1989406748648928
-1.8054333184329576,-0.35555555555555557,-0.22815533980582525,-0.26529108327192336,0.07191780821917808,0.6373626373626373,-0.4230769230769231,-0.19047619047619047,-0.4440461058261822,-0.16267942583732056,6.592555119460783,0.28378378378378377,-0.07142857142857142,-0.40350877192982454,0.03076923076923077,-0.42,-1.1668171737072925,-0.9083969058992882,0.0,-0.966685151461748
0.5463042868585654,-0.2074074074074074,-0.25728155339805825,-0.18570375829034635,-0.21404109589041095,-0.18681318681318682,-0.17307692307692307,-0.30612244897959184,0.6977867377268594,-0.18181818181818182,0.2669287834180675,-0.3108108108108108,-0.34523809523809523,-0.17543859649122806,-0.36923076923076925,-0.16,-0.21038480032795195,0.4327501947569272,0.6666666666666666,-0.24167128786543768
