CountLineCodeExe,CountLineCode,CountStmt,CountStmtExe,CountSemicolon,RatioCommentToCode,CountLine,MaxNesting_Mean,CountPath_Mean,SumCyclomatic,OWN_LINE,CountLineComment,CountLineCodeDecl,CountStmtDecl,SumCyclomaticStrict,CountPath_Max,CountLineBlank,CountInput_Mean,OWN_COMMIT,CountInput_Max
-0.14956378103616633,-0.15285192202004005,-0.15783684276819482,-0.15022907319833864,-0.15176920282565423,-0.174812800623642,-0.1567689217511768,-0.04061586685745068,-0.07021196892664727,-0.14520973146355393,-0.25924082538475773,-0.20891245416565596,-0.16411184616903068,-0.1670748268713653,-0.14350030780338122,-0.07928817085409987,-0.13531513889733549,0.2267906471594463,-0.689488237668703,-0.3021528152468041
0.097103420031676,0.05606189445678717,0.04328869266561974,0.008698716089702473,0.09064951642575211,-0.38292586132795847,0.06021730871396565,0.004844129688392463,-0.07020485662264353,-0.06314753600651202,-1.0192417449995919,-0.12865273926775556,0.18509330483745706,0.1292479489616959,-0.06779607924300488,-0.0792856792382764,0.15007512356025624,0.6251030762005463,-0.689488237668703,0.23770263188187143
-0.15319123987539932,-0.11747135632638382,-0.11394039654256068,-0.13050010625223699,-0.11865835336692557,-0.38735379878975246,-0.12352847793524009,-0.5843174255457342,-0.07021231070784653,-0.08822209572949705,-0.9552388635568331,-0.3548392085254749,-0.07301485025429474,-0.06460807261133478,-0.09092792685867541,-0.07928609450758031,-0.05748143095435592,-0.32157854185281504,-0.689488237668703,0.39194704534720726
0.018206190278358788,0.19814575351226374,0.01615270772613682,-0.006646035979487704,0.018515165819236075,-0.29879504955387304,0.2481181508401635,-0.48872154709504634,-0.07021121963709503,0.01207614316244307,-2.1830213559513805,0.9876869315848593,0.911338800046602,0.07386051422654427,0.0015994636040067584,-0.07928235708384511,0.2279088315032358,1.7902072461689431,0.23755903441406645,3.939568555049932
1.0094093180987693,0.8293799731895589,0.839011545155751,0.6838678071340704,1.013023179918908,-0.3740699864043705,0.8270558806343946,1.4032802139081433,-0.0696842230465,0.607027060225997,-1.5771176185799556,1.162799036816642,1.2377697020744056,1.1843785806663343,0.5714840730446175,-0.07848171786590434,0.5068129516322458,1.4730423399094057,0.9328444884761443,3.785324141584596
-0.16770107523233121,-0.1635222513562221,-0.17140483523793626,-0.15461328807525013,-0.17187221856845378,-0.27222742478310924,-0.17754419913613725,-0.48872154709504634,-0.07021067015809006,-0.129253193458018,0.9515350890868913,-0.340246533089493,-0.19700798358268534,-0.20307665944921385,-0.12878004113886357,-0.07928650977688423,-0.161259708211662,-0.5069427747583677,-0.689488237668703,-0.3021528152468041
2.11397053464521,2.467556324433927,2.3458568265011555,2.092296836341883,2.1021336210435186,-0.3917817362515464,2.577719254940395,-0.3177905964532339,-0.070206985279858,2.5924762892005386,-1.8172143806354242,2.30102772082323,2.902820349627079,2.854309737931156,2.520867958474308,-0.07928360289175684,2.9974916058075918,-0.5304051806917873,-0.689488237668703,0.1605804251492035
0.12340249661611508,0.24700462994636044,0.1725836797302148,0.11391987313557798,0.14741097264071554,-0.23237598762696357,0.3616896672112806,-0.36009862036018175,-0.07015142955357762,0.20811361008759874,-2.1947401235077497,2.0383595629755558,0.5418898721701728,0.31202648358769625,0.19506582548052404,-0.07912289367114321,0.19872119102461847,0.4776801398152151,1.164606306496836,0.6233136655452111
0.037250349184331906,-0.010206466683711784,-0.0022039879682192688,0.014178984685841823,0.04807842426452953,-0.3652141114807826,-0.024268819318206836,0.6881216535289395,-0.07013187819895304,-0.08822209572949705,-0.6567574914553711,-0.10676372611378271,-0.05783201760183876,-0.04245309871727413,-0.09092792685867541,-0.07927529750567862,-0.07045371561151918,0.43875808015792517,0.6083779432471749,0.39194704534720726
-0.16498048110290647,-0.16071426995196364,-0.16422178040101432,-0.15022907319833864,-0.16477703654158335,-0.07739817646417464,-0.16507903270516097,-0.24973185096832895,-0.0701881581697652,-0.1383712151754671,1.1155379081860237,-0.201616116447665,-0.19447751147394265,-0.18922980076542592,-0.1371916220900165,-0.0792856792382764,-0.15153049471878954,-0.2134494059912421,1.9062441241630526,-0.379275021979472
