Added_lines,COMM,Del_lines,ADEV,CountInput_Mean,OWN_COMMIT,MAJOR_COMMIT,CountClassCoupled,MaxNesting_Mean,DDEV,CountPath_Mean,CountOutput_Mean,CountPath_Max,CountStmtExe,AvgLineCode,MaxNesting_Max,AvgLineComment,CountInput_Max,AvgLine,CountDeclMethodPrivate
-0.3533993896214008,-0.40940447243092737,-0.2017158844091239,-0.40940447243092737,-0.563321515325784,0.2688819072156302,-1.0640867370959444,-0.44494142685233473,-0.576666255089959,-0.9636137753453586,-0.03943133818404481,-0.46205445151017727,-0.03909312701515047,-0.3764719647589955,-0.41028241096076684,-1.2115320727415049,-0.521714794536357,-0.48419394823419276,-0.4145058215515727,-0.261329831752512
-0.3533993896214008,-0.40940447243092737,-0.3804135483826354,-0.40940447243092737,-0.31514990165675344,-1.417834336197703,-1.0640867370959444,-0.2524074057341741,-0.03832508040567464,-0.9636137753453586,-0.03943540445517106,-0.33826743056357417,-0.03909302021695725,-0.1466103229610437,-0.41028241096076684,0.6943792934897354,-0.521714794536357,-0.3004150301773188,-0.4145058215515727,-0.261329831752512
6.085672591828558,-0.33167094597226215,-0.3682296167480778,-0.33167094597226215,-0.08622718813449426,1.1144197852984,-0.04504892755588668,-0.2524074057341741,-0.3502533175291772,-0.08929754211360855,25.59229669289193,-0.4415697939765242,25.592965291010724,4.477000078450217,-0.41028241096076684,0.05907550474598866,-0.521714794536357,-0.3310448498534645,-0.5347693416479157,20.73853659237296
0.2300064610468841,0.5233978450730553,0.017594885012912946,0.5233978450730553,-0.007842647849626539,0.33738853617887793,1.9930266915242285,0.004304622423373472,0.029898234279501827,1.6593349243498916,0.14585426579450042,0.28215982723498617,-0.027781115788715602,0.34325874972311593,0.18352952856546162,0.05907550474598866,-0.521714794536357,-0.1778957514727362,0.18681177893014256,0.6169915776215571
-0.1643326787566788,0.1347302127797292,0.09882109590996363,0.1347302127797292,0.11276406533411659,0.5812192927092328,0.973988881984171,0.004304622423373472,0.4313282654746215,0.7850186911181415,-0.03216449165401808,-0.07480966495359237,-0.03885985306161651,0.21890736973406005,0.33198251344701873,0.6943792934897354,0.0643210020661262,-0.08600629244429925,0.4273388191228287,0.13790717250842854
0.6405513189245661,0.3679307921557249,0.3100092442422954,0.3679307921557249,0.08478968792220147,0.37683174679408243,1.9930266915242285,0.06848262946276036,0.5603995609533747,1.6593349243498916,-0.03942154071188236,0.36657956184135065,-0.03909275322147421,0.48645124789233185,0.33198251344701873,1.9649868709772287,-0.521714794536357,0.15903226496486597,0.3070752990264856,0.3774493750649928
-0.3533993896214008,-0.40940447243092737,-0.37229092729293034,-0.40940447243092737,-0.20339721818738712,-0.6853175676296271,-1.0640867370959444,-0.5091194338917217,-0.8207443365129615,-0.9636137753453586,-0.03944429056116715,-0.7829033965884571,-0.03909315371469877,-0.35763084657883554,-0.707188380723881,-1.2115320727415049,-0.521714794536357,-0.36167466952961014,-0.7752963818406018,-0.261329831752512
-0.29757969403276857,-0.17620389305493167,-0.2504516109473543,-0.17620389305493167,0.016642666654454966,-0.09068630843907129,-0.04504892755588668,0.7744407068960162,0.0760226957803252,-0.08929754211360855,-0.03941459814011739,0.06881591660637329,-0.039092352728249645,0.5806568387931318,0.035076543683904504,1.329683082233482,0.0643210020661262,0.863518117516216,0.06654825883379951,0.058059771656240426
-0.3533993896214008,-0.40940447243092737,-0.3804135483826354,-0.40940447243092737,-0.4334282604334907,-1.0804910875150369,-1.0640867370959444,-0.5091194338917217,-0.9908593629592969,-0.9636137753453586,-0.03944574623134254,-0.9036230784689624,-0.03909315371469877,-0.3840084120310595,-0.8556413656054381,-1.2115320727415049,-0.521714794536357,-0.45356412855804706,-0.8955599019369448,-0.261329831752512
-0.3533993896214008,-0.40940447243092737,-0.3804135483826354,-0.40940447243092737,0.4204601856617487,-1.417834336197703,-1.0640867370959444,-0.5732974409311086,-0.4684653387186576,-0.9636137753453586,-0.03944209619269378,-0.7946165973368773,-0.03909312701515047,-0.33878972839867555,-0.5587353958423239,-0.576228283997758,1.822428391873576,0.5572199207547595,-0.1739787813588866,-0.261329831752512
