CountLineCodeExe,CountStmtExe,CountLineCode,CountStmt,SumCyclomatic,CountSemicolon,SumCyclomaticStrict,CountLineComment,CountInput_Max,RatioCommentToCode,CountPath_Max,OWN_LINE,CountLine,CountStmtDecl,SumCyclomaticModified,CountPath_Mean,MaxNesting_Mean,CountLineBlank,CountLineCodeDecl,MaxCyclomaticStrict
-0.23152059696429503,-0.1898124092993083,-0.19082773123529562,-0.2088607594936709,-0.19530695266022619,-0.18705676766075857,-0.19817679213679817,-0.4,-0.545889105607488,0.1463414634146341,-0.16,-0.07107053642055612,-0.2232752788852828,-0.20258443545552896,-0.18683474825568283,-0.2,-0.6079805803233058,-0.14502667339035674,-0.1917808219178082,-0.2727272727272727
-0.11225241064935516,-0.073815936949731,-0.08240288394251402,-0.12025316455696203,-0.021700772517802912,-0.12470451177383904,-0.039635358427359636,-0.4,-0.36392607040499203,-0.1951219512195122,-0.12,0.5180513481233847,-0.13756150696620836,-0.15583418111963765,-0.009056970477905048,-0.075,0.0,-0.09851504548338001,-0.0958904109589041,-0.18181818181818182
-0.2595836996266338,-0.24253807854911616,-0.2558826396109646,-0.2848101265822785,-0.2604092702136349,-0.26722395380108366,-0.2576298297778376,-0.2857142857142857,-0.45490758800624004,1.056910569105691,-0.12,-0.30065480025017965,-0.2708940410625464,-0.3116683622392753,-0.2535014149223495,-0.1,0.043427184308807605,-0.23804992920431023,-0.2876712328767123,-0.18181818181818182
2.361399170416638,2.9905084019477646,2.419233643680013,2.4747204526305526,3.311729114901087,2.3283559771632167,3.226456856514314,0.6113063872916171,0.7642093771743703,-0.5073297160230403,6.007072141069069,0.3103066916300553,2.075203863631202,1.70505211909283,2.9600997361657213,1.245689233081911,-0.23229195633015143,2.208781151238325,1.657729518027096,2.199658355650114
-0.03507887832792349,-0.042180535399846286,-0.07806589005080275,-0.0949367088607595,-0.13020463510681746,-0.05344479076021673,-0.1189060752820789,0.22857142857142856,0.7278521408099841,0.3902439024390244,0.08,0.1980972211727963,-0.05502231919228481,-0.1402507630076739,-0.12016808158901617,0.2,0.43427184308807565,-0.028747603622914893,-0.1917808219178082,0.36363636363636365
-0.16608142658437167,-0.1829067809704216,-0.151871568475996,-0.17237969634582187,-0.1736061801424233,-0.14559372908406892,-0.17619613220711614,-0.15844914239510502,-0.20182320812812052,0.2897092693444764,-0.0756342401293706,-0.24815208532502545,-0.15805116197391017,-0.12296650835969887,-0.1646125260334606,-0.09235018748601376,0.13106850329768596,-0.07272099904696758,-0.12029742474614426,-0.08098690938493319
-0.2946625779545573,-0.2847186139489624,-0.29491558463636597,-0.3037974683544304,-0.2604092702136349,-0.26722395380108366,-0.2576298297778376,-0.4,-0.545889105607488,1.8699186991869918,-0.16,0.5180513481233847,-0.3153382190946591,-0.29608494412731157,-0.2535014149223495,-0.2,-0.6079805803233058,-0.2613057431577986,-0.3150684931506849,-0.2727272727272727
0.18241016730520215,0.1898124092993083,0.1821537434518731,0.18354430379746836,0.08680309007121165,0.32957620968800316,0.07927071685471927,-0.22857142857142856,0.7278521408099841,-0.34146341463414637,0.28,0.5180513481233847,0.07513563075890232,0.20258443545552896,-0.09794585936679394,1.333333333333334,0.9553980547937665,-0.09851504548338001,0.2191780821917808,0.7272727272727273
-0.16837861597403275,-0.147631873899462,-0.17347975566845056,-0.189873417721519,-0.19530695266022619,-0.1603343722806502,-0.19817679213679817,0.0,-0.09098151760124801,0.6341463414634146,0.12,0.5180513481233847,-0.1693073484177174,-0.21816785356749271,-0.18683474825568283,0.266666666666666,-0.08685436861761511,-0.16828248734384513,-0.2465753424657534,0.0
12.53206830788338,17.471798827760217,20.833522346340196,23.69384644024248,21.60768558241834,24.220807616136717,19.712852255514317,0.16933917981993918,5.892811475279909,-0.6427871713984485,1.2040785236493383,-0.8151912779151239,19.523580008192347,32.55015819881085,21.360660884571946,0.8802176823621564,0.5248725187863745,31.97766425931157,29.747252815614566,1.474768540282299
2.3853637262987974,2.8471861394896245,3.265756400458582,3.0822784810126582,4.4703591386673995,2.4762753052233752,4.0626242388043625,1.4285714285714286,0.0,-0.4878048780487806,0.36,-0.29789821389202015,3.0338480540395465,3.412768566520065,4.590943029522095,-0.151612903225806,-0.4668973419596673,4.366601233586388,3.1232876712328768,0.36363636363636365
-0.2806310266233879,-0.2636283462490393,-0.29491558463636597,-0.310126582278481,-0.28211004273143786,-0.293946349181192,-0.27744750899151743,-0.2857142857142857,0.272944552803744,2.4552845528455283,-0.16,-0.30803053131660724,-0.30581446665920636,-0.3428351984632029,-0.2757236371445717,-0.2,-0.6079805803233058,-0.284561557111287,-0.3698630136986301,-0.2727272727272727
0.02806310266233879,0.06327080309976943,-0.026021963350267584,0.012658227848101266,-0.06510231755340873,0.07125972101362231,-0.07927071685471927,0.6857142857142857,0.272944552803744,0.5691056910569106,3.0,-0.00532244535743212,0.040215205162242355,-0.031166836223927533,-0.05350141492234949,3.75,0.694834948940921,0.01776402428406185,-0.1095890410958904,0.45454545454545453
-0.10523663498377046,-0.073815936949731,-0.08673987783422528,-0.11392405063291139,-0.06510231755340873,-0.09798211639373068,-0.07927071685471927,-0.4,-0.45490758800624004,-0.17886178861788626,-0.12,0.5180513481233847,-0.14391067525651016,-0.1402507630076739,-0.05350141492234949,-0.125,-0.17370873723523023,-0.12177085943686838,-0.0821917808219178,-0.18181818181818182
-0.18241016730520215,-0.1581770077494236,-0.21684969458556322,-0.189873417721519,-0.30381081524924075,-0.11579704664713625,-0.29726518820519726,-0.4,-0.272944552803744,0.3089430894308942,-0.16,0.5180513481233847,-0.23914819961103734,-0.20258443545552896,-0.29794585936679396,-0.2,-0.6079805803233058,-0.12177085943686838,-0.2465753424657534,-0.2727272727272727
2.3708370289518084,2.8467142654291284,2.294060716629241,2.2942874017483246,3.0874485323481125,2.155575793995283,3.1960698434312595,0.5986227979811559,2.1296874848548986,-0.5181142905241802,28.18994510206574,-0.42569228014764776,1.9002154711621144,1.4732899697666324,2.7303579024414057,3.9467987516707894,0.021696092286161726,1.647792468325682,1.372621454457256,2.8967298970215527
0.7190448164353985,0.6944915409128555,0.661986207882467,0.6416177617897237,0.6938401746584943,0.7584474802777689,0.7417654207213721,1.7116135731684685,1.2609091484110386,-0.005669426375993697,0.45825665138938193,-0.48628314909635006,0.700443194721291,0.5846375975226723,0.4283791279021355,0.983403044191471,1.2156409575495901,0.3300775043789877,0.5045482554453548,0.7480189220333885
-0.2525679239610491,-0.24253807854911616,-0.2515456457192533,-0.26582278481012656,-0.23870849769583202,-0.2583164886743809,-0.2378121505641578,-0.34285714285714286,-0.45490758800624004,0.8130081300813008,-0.04,0.5180513481233847,-0.2772432093528482,-0.264918107903384,-0.23127919270012726,0.4,1.9976504782051479,-0.2613057431577986,-0.3013698630136986,0.0
-0.2665994752922185,-0.24253807854911616,-0.26021963350267585,-0.2721518987341772,-0.2604092702136349,-0.24940902354767808,-0.2576298297778376,0.4,-0.36392607040499203,3.2032520325203255,-0.16,0.5180513481233847,-0.19152943743377376,-0.2805015260153478,-0.2535014149223495,-0.2,0.2605631058528454,-0.19153830129733349,-0.3013698630136986,-0.2727272727272727
0.09125181073537245,0.10040091163129344,0.08640331714827812,0.06329113924050633,0.061589724603227466,0.09515783111567742,0.07131724688112949,-0.09375995625695037,0.10187506119092356,-0.19386012525999838,0.38252787751946093,-0.3611326728703667,0.019379784221407338,0.038630270510562774,0.056673445255627855,1.3356555264354015,2.3765421996340645,-0.10325914251787206,0.03453514583555488,0.4001210961358533
0.6449881541437051,0.6063426125875423,0.6464225973493551,0.6569804376442822,0.6737878868317968,0.6425762960843081,0.6216545916272582,2.6063315627984003,0.4839907472836429,0.2762925539154401,3.067553515857333,0.4804367159827022,0.7629262254827605,0.7527282475478799,0.6936722350837095,1.6192678515820382,0.7466400119609149,0.18703472948465816,0.6013897886835382,0.5163945380994174
-0.23853637262987973,-0.24253807854911616,-0.2515456457192533,-0.2721518987341772,-0.23870849769583202,-0.2583164886743809,-0.2378121505641578,-0.2571428571428571,-0.36392607040499203,1.056910569105691,-0.12,0.03774374107756034,-0.2645448727722446,-0.2805015260153478,-0.23127919270012726,-0.13333333333333403,-0.17370873723523023,-0.23804992920431023,-0.3287671232876712,-0.18181818181818182
0.10523663498377046,0.11599647234957729,0.03469595113369012,0.03164556962025317,-0.043401545035605824,0.08907465126702789,-0.05945303764103945,-0.17142857142857143,-0.272944552803744,-0.17886178861788626,0.4,-0.1798620898344079,-0.03597481432137938,-0.062333672447855065,-0.03127919270012727,1.2,0.9553980547937665,-0.16828248734384513,-0.1232876712328767,0.18181818181818182
-0.05612620532467758,0.010545133849961572,-0.06505490837566896,-0.02531645569620253,-0.043401545035605824,0.0,-0.05945303764103945,-0.2571428571428571,-0.272944552803744,-0.0975609756097561,0.12,0.5180513481233847,-0.10899024965985021,-0.0467502543358913,-0.03127919270012727,0.166666666666666,0.4535728138919883,-0.09851504548338001,-0.1506849315068493,0.09090909090909091
0.3648203346104043,0.3163540154988472,0.3426225174451899,0.3924050632911392,0.13020463510681746,0.5166329773487618,0.09908839606839909,0.17142857142857143,1.8196303520249602,-0.2764227642276423,2.4,-0.4866146038630552,0.2941819367743148,0.529836215806768,0.1464985850776505,1.8285714285714199,0.8685436861761513,0.3200896056794107,0.4246575342465753,0.36363636363636365
-0.2946625779545573,-0.2847186139489624,-0.3079265663114998,-0.31645569620253167,-0.30381081524924075,-0.28503888405448924,-0.29726518820519726,-0.02857142857142857,-0.545889105607488,5.4471544715447155,-0.16,0.21341650221694258,-0.2867669617883009,-0.3272517803512391,-0.29794585936679396,-0.2,-0.6079805803233058,-0.284561557111287,-0.3561643835616438,-0.2727272727272727
-0.2946625779545573,-0.2847186139489624,-0.23419767015240828,-0.2468354430379747,-0.15190540762462038,-0.18705676766075857,-0.15854143370943855,1.9714285714285715,-0.45490758800624004,5.853658536585366,-0.16,-0.3488139854486252,0.0084693637107333,-0.15583418111963765,-0.14239030381123838,-0.2,-0.6079805803233058,-0.14502667339035674,-0.1232876712328767,-0.2727272727272727
0.5752936045779452,0.7803399048971563,0.706930004348936,0.6835443037974683,0.9548339907833281,0.5968001634890868,0.9314309230429514,-0.14285714285714285,-0.06749414459585114,-0.47154471544715454,0.08,-0.09301040573399662,0.5798945098378964,0.5610030520306956,0.9909430295220949,-0.025,0.06203883472686763,0.7852058847491781,0.5205479452054794,0.45454545454545453
6.8522189561883176,6.413744429614223,6.76005219543834,7.155006049165898,6.900845660661326,7.1911264937178165,6.685865471777907,11.837562598833436,1.4839641676026212,-0.1959039327238109,28.93858399694379,-0.9949198057570917,6.883289049206231,8.169958453570237,6.71154012496539,2.3798172284647503,0.4568220715931076,4.849427431493097,7.463145457157574,1.808525375627547
5.4091630381658025,7.276142356473485,4.39337481230351,4.867088607594937,2.6257934746541522,5.656240355456271,2.378121505641578,-0.7142857142857143,0.818833658411232,-0.6341463414634146,1.44,0.30251679331752185,3.3068622905225245,1.262256867069065,2.0131652517443173,3.24285714285714,1.7081359161464338,1.3898570475398757,2.0273972602739727,1.6363636363636365
0.5752936045779452,0.7803399048971563,0.706930004348936,0.6835443037974683,0.9548339907833281,0.5968001634890868,0.9314309230429514,-0.14285714285714285,-0.09098151760124801,-0.47154471544715454,0.08,-0.5390122864855202,0.5798945098378964,0.5610030520306956,0.9909430295220949,-0.025,0.06203883472686763,0.7852058847491781,0.5205479452054794,0.45454545454545453
-0.2946625779545573,-0.2847186139489624,-0.31660055409492227,-0.3291139240506329,-0.28211004273143786,-0.3028538143078948,-0.27744750899151743,0.02857142857142857,0.545889105607488,8.016260162601625,-0.16,0.46727887380564515,-0.2867669617883009,-0.3584186165751666,-0.2757236371445717,-0.2,-0.6079805803233058,-0.284561557111287,-0.3835616438356164,-0.2727272727272727
2.262095585620416,2.2483924205409345,2.027913587831217,2.0834771586534284,1.7453304591042083,2.2321862629874585,1.6975847352756628,2.079124330641052,0.5533964201160331,-0.33945086047212164,17.697194513883545,-0.46195668953573604,1.9848332305740801,1.8384269625128926,1.7185570847618095,7.061134276456895,0.6738465648259486,2.134326368771918,1.672928384670747,1.3038399723227168
0.07307996848605905,-0.03125945185170749,0.03926487544484192,0.006554756244321893,0.033131407377221894,0.013440588783461702,0.010438736900579535,-0.16827947201298626,-0.3341395022638874,-0.17498759833508326,-0.12,-0.1488359582437815,0.0074866214250966625,0.0935005086717826,0.047092776521031415,-0.126314860186919,-0.18004345914027345,0.12303701532946047,-0.03709945298223737,-0.18181818181818182
2.5456831991331197,2.9344179307453757,3.2531370047166885,3.1277103374283266,2.8886285412641,3.1959887773857227,2.816891193133949,7.2751165013972745,0.8585369383517208,-0.07192349950255209,13.5147233839522,-0.9706877294205024,3.491259907371815,3.3957203311565944,2.9712048933636526,0.9250813939225377,-0.021548583214532055,2.351862401654544,4.045754025243492,1.0819372108370717
4.28663893167225,5.230386389580939,3.916305484215272,3.9746835443037973,5.338390039379516,3.8213025393554965,5.529132500616669,0.9714285714285714,1.910611869626208,-0.5365853658536586,2621.24,-0.9934061565662718,3.208450182022846,2.0881780270031447,4.479831918410984,182.5164556962026,-0.19489272958098997,2.599159373121271,2.0684931506849313,5.636363636363637
-0.2806310266233879,-0.2636283462490393,-0.3035895724197885,-0.3227848101265823,-0.28211004273143786,-0.3117612794345976,-0.27744750899151743,-0.8571428571428571,-0.45490758800624004,-0.47154471544715454,-0.16,0.5180513481233847,-0.3788299019976772,-0.3740020346871304,-0.2757236371445717,-0.2,-0.6079805803233058,-0.30781737106477536,-0.3972602739726027,-0.2727272727272727
-0.2595836996266338,-0.23199294469915457,-0.2558826396109646,-0.26582278481012656,-0.2604092702136349,-0.2405015584209753,-0.2576298297778376,-0.22857142857142856,-0.18196303520249602,1.219512195121951,-0.16,0.5180513481233847,-0.25502112033679186,-0.2805015260153478,-0.2535014149223495,-0.2,-0.6079805803233058,-0.16828248734384513,-0.3013698630136986,-0.2727272727272727
-0.22591499308074908,-0.21723503053241175,-0.22899978378293323,-0.2632943041913619,-0.16493672287211267,-0.23694302665721528,-0.17044195131061027,-0.5428571428571428,-0.11829872109214865,0.13012195627928352,-0.06402000248940752,0.4199894656194189,-0.27978763913789917,-0.29608494412731157,-0.18683474825568283,-0.1840200024894075,-0.2357475719620978,-0.23804992920431023,-0.29589726112650944,-0.05459091474865345
