OWN_COMMIT,Added_lines,Del_lines,MAJOR_COMMIT,DDEV,CountStmt,CountPath_Mean,CountStmtDecl,CountLineCodeDecl,CountLineCode,CountLineCodeExe,OWN_LINE,MaxNesting_Mean,SumCyclomaticStrict,CountLineComment,ADEV,CountSemicolon,CountLine,RatioCommentToCode,AvgLine
-2.016457018664692,1.1236449179995494,1.0937578112292756,1.1733874121774877,1.1600984139416564,1.1311283906176686,-0.028675960859948016,1.057090468086243,1.0592328084456017,1.2055066205911171,1.0755794138449277,-1.4189393772928198,0.42882703810136136,1.3817469629702392,0.839330300752481,1.5882106603313808,0.9645948629198586,1.1523539357975745,-0.5506754486005867,0.05898432898438385
-0.5959771415633976,-0.406947061029785,-0.29908557581335604,1.1733874121774877,1.1600984139416564,-0.33099398882566666,-0.029504313108909212,-0.2793902517409288,-0.26722312989412006,-0.3735760069874675,-0.32785006107958514,-1.1612886680155647,-0.2732754923312855,-0.5267537702634886,-0.3404638311620574,0.13331695323949552,-0.2525225359836163,-0.3797735219595918,-0.5089491433000564,0.3492797520251752
-2.016457018664692,2.2127199800011907,2.7862244850194497,3.09835630405036,3.0695062952489076,0.8847032704867693,-0.029185375344603293,1.20326804681734,1.450646036152405,0.697723187408984,0.9185523397274996,-0.36617421663205024,0.6345836355201494,-0.20419026605497118,-0.07501015148128624,1.5882106603313808,1.2437502296408391,0.530991133484946,-0.6758543645021781,1.6556091557087362
-2.016457018664692,5.3106970144788335,5.968709665878485,3.09835630405036,3.0695062952489076,1.4514810467878376,-0.029193681015548763,1.4120931592903356,1.341920139567182,1.1126194072041415,1.4288903306091405,0.37159930499831306,0.2767460747918225,0.010852070084040415,-0.2667266979173987,1.5882106603313808,1.8913906804335139,1.024676647651144,-0.7509617140431328,1.6556091557087362
-1.0694704339304941,0.6453349245528823,0.8508200111637002,1.1733874121774877,1.1600984139416564,0.46578056626424075,-0.009811804602092125,-0.15409518425713142,-0.2019875919429862,0.3014044102912216,0.6241265757573221,1.5647688821528634,2.313048143296487,0.19901411420567555,-0.3404638311620574,-0.23040647353347585,0.573777349510486,0.07560880576267708,-0.7092354087426024,2.091052290269923
0.8245027355378968,-0.3995884457459901,-0.3557710624953236,-0.7515814796953846,-0.7493094673655948,-0.4870632315752362,-0.029650492917549426,-0.4046853192247261,-0.3976942057963878,-0.5098105866216983,-0.48487713519701314,-0.5951074845190453,-1.0323052549611755,-0.5805143542982414,-0.3994535377577843,-0.23040647353347585,-0.44234818535388304,-0.5414980869450705,-0.41715127163888943,-0.5216065170971989
0.8245027355378968,1.1089276874319596,-0.5501213025477838,-0.7515814796953846,-0.7493094673655948,-0.010641332655497706,-0.027457795787946247,-0.19586020675173055,-0.1802424126259416,0.016550289237829877,0.06471762421398485,1.5647688821528634,0.960147871942284,-0.36547201815922986,0.514886914475983,-0.9578533270794186,0.11596254808807797,0.16072699786029743,-0.28362709467719205,2.381347713310715
-0.7989028382921558,1.9772442909197547,2.1383903515112492,1.1733874121774877,1.1600984139416564,3.069672668980742,-0.02888112550365357,2.894751457848604,3.0380441262966627,2.8712839806642125,3.205259106562545,-0.48130233963834645,0.7687823173809295,3.0214447760302026,2.8449803250071963,1.2244872335584096,3.2313364406942204,2.9781391562915314,-0.4839133601197382,0.2041320405047795
-0.3118811661431385,0.4613695424580104,0.5592946510850099,1.1733874121774877,1.1600984139416564,2.0346871644309656,-0.02894844515236946,2.101216030451221,1.9942755190785206,2.3263456621272893,2.027556050681835,-0.2502184262888732,0.1417744902303766,3.3171279882213436,-0.016020444885559315,0.4970403800124669,1.5787366697060157,1.8418112917882994,-0.7509617140431328,-0.5216065170971989
0.8245027355378968,-0.4363815221649645,-0.3557710624953236,-0.7515814796953846,-0.7493094673655948,-0.1009972100368274,-0.02942560090425679,0.20090750694696108,0.23291599439790622,-0.13206925218133103,-0.2002655633591749,0.591384599572726,-0.32387747650661214,-0.2310705580723476,-0.2814741245663305,-0.5941299003064472,-0.06269688661334955,-0.17974577053018398,-0.6007470149612233,-0.5216065170971989
