CountClassCoupled,COMM,MAJOR_COMMIT,ADEV,DDEV,Del_lines,Added_lines,CountStmt,CountLineCode,CountLineCodeExe,OWN_COMMIT,AvgLine,AvgLineComment,CountStmtDecl,CountSemicolon,CountLineCodeDecl,CountStmtExe,CountOutput_Max,OWN_LINE,CountLine
5.384615384615385,10.53318616641005,1.0,10.53318616641005,3.0,14.9881541767236,9.767618783953665,4.154726387363109,4.477180124590898,3.9000758196851573,-0.7431693989071039,0.08977065605430769,0.32853628545915425,3.2850702904564955,3.675776223060614,3.730180720892035,4.752568622605293,1.9377337880112602,-0.979238709690706,4.326183832703536
0.8391503759337774,1.8986027100974605,0.8863806391076117,1.8986027100974605,0.8863806391076117,1.3259228617988021,0.86541810741347,0.3234737520154369,0.27942515645452765,0.24530321442761002,-0.018660574520493745,-0.008173179512060721,0.2527900448642287,0.444091156957303,0.41976768149044286,0.5320254450655583,0.20561317576188567,0.08922626920111121,-1.3175808300020553,0.20505163321200828
-0.6153846153846154,-0.5448199741246578,-1.0,-0.5448199741246578,-1.0,-0.16600803676750822,-0.23616193438281805,-0.5336892424846582,-0.5497560711125568,-0.46800402265381275,-1.333333333333334,-1.2567891847603077,-0.6714637145408457,-0.6237244978171206,-0.5301061298805623,-0.6181338858495379,-0.4737287051471514,-0.8400439897665178,0.3885509109886809,-0.5416598896856551
-0.38461538461538464,0.0,0.0,0.0,0.0,-0.094861735295719,-0.10005607426939649,-0.23958198895177246,-0.3040317666001261,-0.20044357647065647,0.0,1.705642465031846,1.6618696187924875,-0.36313817859887954,-0.22863554164526811,-0.41588669483830193,-0.1579095683823838,-0.11782176754429566,-0.010312442729911856,-0.32243829017852066
-0.38461538461538464,-0.1816066580415526,-0.5,-0.1816066580415526,-0.5,-0.11857716911964873,-0.183231877672043,-0.08964495773892875,-0.1374390177781392,-0.09466386518894351,0.6666666666666661,0.8079359044887692,-0.33813038120751243,0.0016826683066579295,-0.07422377693938575,-0.06757208809672892,-0.1782849965607559,0.7710671213445932,-1.5133140868748072,-0.21282749042495344
1.6923076923076923,-0.1816066580415526,0.0,-0.1816066580415526,0.0,-0.0474308676478595,0.1343484625926073,3.6184131603325524,3.6150626494371156,3.0351711215582102,-0.3333333333333339,-0.5386239363258462,-0.6714637145408457,3.94956540446301,3.3963644583547317,3.808832406285293,3.285537793762501,0.2710671213445932,-0.0004676479111298399,3.120465035414296
-0.3076923076923077,-0.3632133160831052,-0.5,-0.3632133160831052,-0.5,-0.16600803676750822,-0.19835475101797873,-0.3433845490222027,-0.34567995380562283,-0.28755627987912596,0.6666666666666661,0.0,-0.004797047874179079,-0.3110209147552313,-0.3095178945864446,-0.20240354877088623,-0.38203927834447693,-0.2844884342109623,0.2772402076253514,-0.39551215668089884
-0.3076923076923077,-0.1816066580415526,-0.5,-0.1816066580415526,-0.5,-0.11857716911964873,-0.183231877672043,-0.31455050455819433,-0.3331854976439738,-0.3248902956256129,0.6666666666666661,-0.4488532802715384,-0.004797047874179079,-0.29799159879431925,-0.32422377693938575,-0.314763099332684,-0.3412884219877327,-0.3400439897665179,0.13327836460878165,-0.3561646901026952
-0.07692307692307693,1.9976732384570786,1.0,1.9976732384570786,1.0,1.2806334264922064,1.7222501639158587,1.5942632389591624,1.765883137513061,1.5604774995719768,-0.61904761904762,-0.17954131210861538,-0.004797047874179079,1.6954937432252248,1.2713644583547319,1.7975964512291136,1.4721246858873844,0.21551156578903768,0.18234773141017405,1.9287989047601295
0.38461538461538464,-0.1816066580415526,-0.5,-0.1816066580415526,-0.5,-0.094861735295719,-0.183231877672043,-0.05504410438211865,0.012494456161649016,-0.0013288258227262023,0.6666666666666661,0.17954131210861538,-0.33813038120751243,0.07985856407213024,0.01401151717826131,0.17961892313922614,-0.1782849965607559,0.21551156578903768,0.01789001662392848,-0.0779218907282553
3.230769230769231,2.724099870623289,0.5,2.724099870623289,0.5,9.984197639874424,13.994461884142702,8.918110532817298,8.833580506285855,9.008613640996119,-0.444444444444446,0.2693119681629231,0.32853628545915425,7.12871849892555,7.8154821054135555,6.123439147858327,10.162244803963086,1.159956010233482,-1.0462526949619013,8.294656890448072
0.07692307692307693,-0.5448199741246578,-1.0,-0.5448199741246578,-1.0,-0.16600803676750822,-0.23616193438281805,0.6254393449684797,0.3998225971727685,0.5400144025013341,-1.333333333333334,1.705642465031846,-0.004797047874179079,0.2492396715639869,0.6831291642370848,0.06725937257742838,0.8914249828037795,1.659956010233482,0.23177225172356822,0.3352265083428827
1.0769230769230769,3.0873131867063943,2.5,3.0873131867063943,2.5,5.407118911855982,3.718469445579375,1.0175823496789942,1.0370398614168683,0.5773484182478211,-0.633333333333334,-0.8079359044887692,-0.33813038120751243,1.6433764793815766,1.0287173995312024,1.730180720892035,0.49410413332552344,-0.451155100877629,-1.6300936933630046,1.3442079727411043
-0.07692307692307693,-0.3632133160831052,-0.5,-0.3632133160831052,-0.5,-0.16600803676750822,-0.19835475101797873,-0.36068497570060776,-0.4039874158933182,-0.3248902956256129,0.6666666666666661,1.705642465031846,3.3285362854591543,-0.4152554424425277,-0.31687083576291514,-0.3934147847259424,-0.3311007078985467,-0.451155100877629,0.2772402076253514,-0.39551215668089884
1.1538461538461537,0.908033290207763,1.0,0.908033290207763,1.0,0.28458520588715697,0.6409647196814542,1.3405236476758882,1.2119622476799548,1.4484754523325158,-0.3333333333333339,1.3465598408146153,0.6618696187924876,0.8746468376877654,1.4845997524723789,0.8088324062852935,1.6656912535819193,0.4932893435668155,-0.8302708780792809,1.0772073066747225
-0.23076923076923078,0.1816066580415526,0.0,0.1816066580415526,0.0,2.750990323575851,9.034159426675783,0.5562376382548596,0.4872837903043117,0.4591240350506125,0.16666666666666607,-0.35908262421723075,-0.6714637145408457,0.4967966748213159,0.5360703407076731,0.39310206920664187,0.5756058460390119,-0.0622662119887401,0.3885509109886809,0.31555277505378093
