OWN_LINE,CountStmtExe,CountStmt,CountLineCode,CountLine,CountLineComment,SumCyclomatic,CountSemicolon,CountPath_Mean,CountLineCodeExe,RatioCommentToCode,CountLineBlank,CountLineCodeDecl,SumCyclomaticStrict,CountStmtDecl,SumCyclomaticModified,CountOutput_Mean,MaxNesting_Mean,CountDeclMethodPrivate,CountInput_Mean
0.9701133981789695,-0.5455195541498008,-0.5931094759571724,-0.5919240774790897,-0.6358709284910894,-0.6606614240709117,-0.5425834174011075,-0.5601302183957299,-0.08032536990805161,-0.5153570406086356,-0.12165594908818467,-0.5037964216072,-0.6390644027150516,-0.5381833166021136,-0.6078805882359457,-0.5474391120152583,-1.1049397515889192,-1.2205935433982806,-0.3911068751934174,-0.597168029922112
-0.5680916986442761,3.4573621155457013,3.63877268582872,2.984361139060013,2.256696084136231,1.0727902584242661,3.4910842268380384,3.423337152401368,10.600377567063575,2.726122535365551,-0.5479616327627364,1.3259795873854305,2.523097414817126,3.973786034189741,3.46081958039925,3.7291309803136836,3.320970963916023,2.16426463859044,1.2252613652856803,0.7059193702165497
0.8570188312281165,0.6789391679826647,0.6323989213341966,1.1326804685676857,1.0654491782662743,0.6993230260167685,0.8817342535872915,0.5008130714502299,3.1621395101629006,0.952713211961437,-0.45921218007090653,1.0069725858176364,0.3651917125641964,0.9380831530118111,0.3985873482159184,0.9626491974229274,4.221647456654954,3.380454072508477,-0.3911068751934174,0.6040339489161454
0.8541488992983853,6.036454573459267,6.412454982483109,4.585520307073967,3.7266538740353825,1.0093712944305402,2.909962617074772,6.98873765061976,1.745194043380089,4.773115666236967,-0.5957497995967986,4.178985601406834,4.53990928269198,2.9237655170699774,6.244667064202278,3.028450004734365,3.2052119712171043,1.8355357643590784,0.10623719880015112,0.3090582873345861
0.3997468491232278,0.4307930482149558,0.5424248871026783,0.27763968836975816,-0.023567866666332975,-0.40346229231857833,0.39176897476728223,0.5363093153484219,18.479041209647303,0.32249336975997495,-0.590288294815763,-0.24497942033521605,0.4647873603604855,0.4078747730800494,0.7412147308378296,0.4431788189761915,3.763236171968724,2.849563962980774,-0.14243483819663313,0.4242622241920523
0.20287226892751628,-0.5455195541498008,-0.6148273462889183,-0.6046316899236449,-0.6186532677016411,-0.6007657358546149,-0.576767041504829,-0.5877384080943236,-0.08032536990805161,-0.5226851783086526,1.315776873765691,-0.4616634214001328,-0.6971618639295535,-0.5693720448333938,-0.6828303281844887,-0.5836812314417748,-1.3085482543468931,-1.2205935433982806,-0.3911068751934174,-0.10688150794731287
0.08541882073910256,0.6301235378644269,0.4803738290119761,0.6352682100236684,0.6845084332997298,0.674660095574764,0.8019724640119411,0.34305198745826565,0.48895756821857866,0.5911917520939316,-0.37728960835537123,0.7120415843681662,-0.06638942788638949,0.9484793957555712,0.0024244370593336207,0.853922839143378,2.8171533078290873,2.554625013243167,-0.14243483819663313,0.4692051553730763
0.6813357408133593,-0.4763640781489638,-0.5341609707710053,-0.5156784028117586,-0.5250322371590157,-0.5126838414188842,-0.519794334665293,-0.5088578660983415,-0.08032509947172999,-0.43474752590844856,-0.14010425786467876,-0.38943542104516055,-0.6224651280823368,-0.5069945883708336,-0.5864663768220763,-0.5232776990642474,1.2412774325095892,1.863625188143611,-0.3911068751934174,0.40967036341899304
-1.752885885203813,-0.5455195541498008,-0.5093405475347245,-0.544724374113599,-0.3377901760737651,0.029900628305216132,-0.6109506656085506,-0.45364148670115395,-0.08032548126418405,-0.42741938820843156,2.077266683235809,-0.1667324199506628,-0.41497419517340123,-0.6005607730646738,-0.3187887341487081,-0.6199233508682912,-1.3085482543468931,-1.2205935433982806,-0.3911068751934174,-0.597168029922112
0.9701133981789695,-0.46416017061940434,-0.5279558649619351,-0.4957092975417433,-0.5174995105636321,-0.4985907383091674,-0.4628216278257571,-0.5206899473977388,-0.08032481312738941,-0.4371902384751209,-0.1970599505811936,-0.4315684212522277,-0.6058658534496218,-0.4654096173957934,-0.5971734825290109,-0.4628741666867199,-0.357588674412713,0.39735726659090426,-0.14243483819663313,-0.2600960460644376
