COMM,RatioCommentToCode,Added_lines,OWN_LINE,CountLineCodeDecl,ADEV,CountClassCoupled,CountLine,CountSemicolon,DDEV,CountOutput_Max,Del_lines,CountLineCodeExe,CountStmtDecl,CountLineCode,CountLineComment,CountStmt,CountOutput_Mean,CountLineBlank,CountStmtExe
1.2951834881950581,-0.47336666061054145,1.4896184074540224,-1.0281757436225711,0.9351564513254598,1.2951834881950581,1.220350057531524,1.1409455776621036,0.9207215813866098,3.0062926496306486,1.4590397045604753,3.440094912224872,0.887558899786317,0.6855083032693527,0.8753915299068327,1.407434005921029,0.8314835788210503,0.4595608721820658,1.0225356447237617,0.90532400994909
0.28919264077216134,-0.609635952456369,-0.32268320388749844,-0.4489543417657427,-0.2504365088345265,0.28919264077216134,0.035299381829424256,-0.355152223163577,-0.13730158833745712,0.373452503059708,1.2788008765045555,-0.14702190840282106,-0.16729378719823318,-0.2535989094407901,-0.2866326248367505,-0.3945979132447431,-0.2160459248150381,4.296145644960652,-0.4369972647351592,-0.1819449990079669
-0.04613764170213761,-0.9936675931127921,1.6221728418566996,-0.8845371576104709,1.0881361881202967,-0.04613764170213761,0.4303162737301242,1.7525578861757465,2.3237523064554813,-0.5041608791306055,1.9997561887282351,-0.16268617399508173,3.4192053485492373,1.06115118835341,2.743568824840747,0.6318759647610764,2.3392911976911774,1.516579125906781,0.4873735779221574,3.159418296811281
-0.38146792417643655,-0.7768755379035209,-0.3270292509170944,-0.7172360402882385,0.09376789895385658,-0.38146792417643655,-0.1622090641209257,-0.3457428030325978,-0.2523041067857253,-0.5041608791306055,0.1973679081690358,-0.20967897077186373,-0.12893550767152226,-0.2535989094407901,-0.24193938811584348,-0.45162423980062194,-0.2954042205450448,0.8510491143023301,-0.3396950707712311,-0.3145387805880958
-0.38146792417643655,4.7358367231322305,-0.2792227335915387,-0.2622630202362962,-0.5181510482254912,-0.38146792417643655,-0.5572259560216256,-0.2986957023777022,-0.5053096473719152,-0.5041608791306055,-0.8840650601664839,-0.20967897077186373,-0.49333916317527593,-0.5165489289996301,-0.5011601610971044,0.0388021685799363,-0.5017357894430622,-0.8714991510268311,-0.5342994586990872,-0.47365131848425046
-0.38146792417643655,-0.4485904257294819,-0.40091205042022593,-0.3033351109727737,-0.4799061140267819,-0.38146792417643655,-0.5572259560216256,-0.42572287414592036,-0.41330763261330067,-0.5041608791306055,-0.523587404054644,-0.20967897077186373,-0.35908518483178775,-0.40385606347441294,-0.38495774562274604,-0.45162423980062194,-0.4065058345670542,-0.44086208469454075,-0.3883461677531952,-0.39409504953617314
0.6245229232464603,-0.8388161251061699,0.007616370361795555,-0.9745167064234712,0.2085027015499843,0.6245229232464603,1.6153669494322238,0.007110451879119276,0.41471050021422995,2.1286792674403348,3.9823832973433544,-0.14702190840282106,0.2354681478322314,0.3098654181852956,0.12454515299559427,-0.22351893357710648,0.24423219041900077,3.1477801347411973,0.3414202869762653,0.18931758941639398
-0.04613764170213761,-0.5415013065334552,-0.229243192751185,0.4177050549831477,-0.2504365088345265,-0.04613764170213761,0.035299381829424256,-0.24223918159182747,-0.2523041067857253,-0.5041608791306055,0.1973679081690358,-0.19401470517960306,-0.2056520667249441,-0.2535989094407901,-0.23300074077166208,-0.28054526013298536,-0.24778924310704079,0.2768663591926112,-0.04778848887944695,-0.23498251164001846
-0.7167982066507355,0.8211916119248205,-0.5399855553672971,-1.5992451405643768,-0.6328858508216189,-0.7167982066507355,-0.5572259560216256,-0.4962935251282638,-0.5513106547512224,-1.381774261320919,-0.34334857599872404,-0.20967897077186373,-0.45498088364856504,-0.6292417945248472,-0.49222151375292295,-0.4288137091782704,-0.5176074485890636,0.42041204797003984,-0.6316016526630154,-0.42061380585219893
-0.04613764170213761,-0.5972478350158392,-0.3639706506686602,0.30424857612892964,-0.1357017062383988,-0.04613764170213761,-0.5572259560216256,-0.3880851936220039,-0.18330259571676438,0.373452503059708,0.01712908011311584,-0.19401470517960306,-0.22483120648829955,-0.14090604391557296,-0.34026450890183896,-0.45162423980062194,-0.2636609022530421,1.2816861806346205,-0.24239287680730306,-0.34105753690412155
